,Unnamed: 0,gene,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.48_mean,area.48_std,area.48_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count
4129,4129,YJR020W,314.0,51.34848261308864,4.0,0.371095395026628,0.0891968776079408,4.0,379.0,79.47746011710909,4.0,0.5785646694999952,0.0050731154972819,3.0,0.5847945912540066,0.2839771886185986,4.0,0.5324504722079417,0.2479912544656776,3.0,0.5518450691405055,0.3429152139719417,4.0,0.6112112182312223,0.1856445863258596,3.0
4130,4130,YJR026W,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4131,4131,YJR030C,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4132,4132,YJR037W,238.66666666666663,67.57465007925185,3.0,,,0.0,256.0,81.2219182240853,3.0,0.5649468447669601,0.0127617154425571,3.0,0.3797677322409967,1.0724234874754583,3.0,,,0.0,0.4059017208527857,1.155492008174784,3.0,0.4682163886707506,0.2096702596007238,3.0
4133,4133,YJR038C,198.5,68.43731925394701,4.0,0.3123504945469016,0.0598344497709705,4.0,254.5,69.95474727755555,4.0,0.5168513637844548,0.0371428825735316,4.0,-0.7053223902371212,0.8958814616174364,4.0,-0.8512224448955115,1.0620223047595052,4.0,-0.4950917103892173,0.6546938112870372,4.0,-0.2490340794016201,0.6946484903841166,4.0
4134,4134,YJR039W,277.0,33.24655370611116,4.0,0.325961687532426,0.0192878913955345,4.0,296.0,38.53137249912943,4.0,0.5185420425609454,0.0137327598808077,4.0,0.8932757888029573,0.6174049783558542,4.0,-0.6286099865954787,0.3517620464459722,4.0,0.8358274066919554,0.6804082434052575,4.0,-0.2248033885025443,0.2898043712571073,4.0
4135,4135,YJR054W,255.0,59.05364792570678,4.0,0.3838552355201583,0.02654630461197,4.0,284.0,82.76472678623425,4.0,0.551320569350842,0.0147044637515414,4.0,0.6389810655677598,0.9371934443220944,4.0,0.1336533179206717,0.4136102364967204,4.0,0.8042397179883898,1.1774405536251438,4.0,0.2443417288142088,0.2415888950002593,4.0
4136,4136,YJR056C,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4137,4137,YJR061W,270.0,53.29790489941107,4.0,0.391086714341114,0.0447904209312625,4.0,282.5,52.009614495783374,4.0,0.5680606413760898,0.0227904648464922,4.0,0.8770341267862156,0.8458486278556628,4.0,0.2463248821581977,0.6978664964845481,4.0,0.7829001824275539,0.7399073453587584,4.0,0.5193749140522931,0.3744388990879823,4.0
4138,4138,YJR079W,208.66666666666663,39.627431576287314,3.0,0.4219760968239952,0.0178585801286647,3.0,219.33333333333331,42.09908945967043,3.0,0.5775198365592124,0.0104186677207136,3.0,-0.0963383901959149,0.6288954263306731,3.0,0.7276033493773686,0.2782493329479088,3.0,-0.1157313706343148,0.5989166777356334,3.0,0.6747859885733072,0.1711748530617609,3.0
4139,4139,YJR087W,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4140,4140,YJR096W,181.75,60.00763840267893,4.0,0.4067153248993411,0.0084144384823777,3.0,196.5,73.3143914930759,4.0,0.5383293885907714,0.0362015025236484,4.0,-0.5627318471269146,1.0675006825008797,4.0,0.5332873417667748,0.5971275554988366,4.0,-0.6010766396126799,1.0858906787763818,4.0,0.1777898166529244,0.6493402276891891,4.0
4141,4141,YJR098C,245.5,75.01777567128119,4.0,0.3208004149115989,0.044924464378754,4.0,280.5,89.23937845293784,4.0,0.5210874864927443,0.0328611088149326,4.0,0.3724724608444657,1.0888549912512129,4.0,-0.2003167159105229,0.1557498928969212,3.0,0.4264900221440609,0.9895461740374376,4.0,-0.1082543898107862,0.6245467236049855,4.0
4142,4142,YJR107W,326.5,18.448125469362274,4.0,0.3850346395589079,0.0340486802833125,4.0,390.75,11.870832602082574,4.0,0.5694849918063501,0.0035564837342903,3.0,0.8476897004826385,0.8871863867921719,4.0,0.0837114061194482,0.4863293347650437,4.0,0.7927324580038948,0.8675707176794047,4.0,0.4703492197841734,0.0499077940801415,3.0
4143,4143,YJR111C,246.33333333333331,23.15887159024233,3.0,0.3712361595014009,0.1035416624826255,3.0,265.3333333333333,19.857828011475306,3.0,,,0.0,0.5014392968637631,0.3675360184281543,3.0,-0.0629608282959287,1.613252470831348,3.0,0.5386810532313204,0.2825045513412275,3.0,,,0.0
4144,4144,YJR115W,214.66666666666663,64.45411804790547,3.0,0.4183306195517088,0.017923652412051,3.0,232.33333333333331,73.21429732868665,3.0,0.5635050539294176,0.0178133164243842,3.0,-0.0011171657085326,1.0229000072959749,3.0,0.6708042302994563,0.2792632052331169,3.0,0.0692112708929298,1.041572734271416,3.0,0.4445282990437587,0.292666193339137,3.0
4145,4145,YJR116W,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4146,4146,YJR120W,219.5,19.841034919244173,4.0,0.4888108189164136,0.0049196857621954,3.0,249.0,15.979153085609182,4.0,0.5923512624027568,0.0252688818094053,4.0,-0.5609909620997908,0.7182505900796317,4.0,1.6636619261833543,0.1545752700876819,3.0,-0.690804339630076,0.6688983367249252,4.0,1.0376221273424606,0.0893329424256537,3.0
4147,4147,YJR124C,204.25,104.7230474473822,4.0,0.371665249251437,0.0030833382627216,3.0,225.0,121.48250902907792,4.0,0.5062414742139897,0.0651303459760817,4.0,-0.2263105814570261,1.6823447228887427,4.0,-0.0396542635704376,0.0741616171442369,3.0,-0.1042661321976214,1.7620924919327865,4.0,0.0443037905101975,0.2888674806500207,3.0
4148,4148,YJR128W,308.3333333333333,50.73788853838256,3.0,0.3787342988811409,0.013321801841108,3.0,333.0,62.385895841928885,3.0,0.556923819769323,0.0164877934869811,3.0,1.4853919499000474,0.8052206457548519,3.0,0.0538654964024316,0.2075631124785108,3.0,1.5013312129756968,0.8875240285422986,3.0,0.3364010585445223,0.2708883422623762,3.0
4149,4149,YJR129C,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4150,4150,YJR142W,239.0,20.518284528683196,3.0,0.3841150972124212,0.0336126471512187,3.0,250.33333333333331,17.8978583448784,3.0,0.5613863124350688,0.0127664155534838,3.0,0.2634472548296346,0.384628065183269,3.0,0.2132898004548602,0.5953946660297007,3.0,0.166281965285295,0.2450488153493701,3.0,0.4354107257702159,0.2123483943055308,3.0
4151,4151,YJR146W,276.0,25.942243542145693,3.0,,,0.0,327.0,48.56953777832357,3.0,0.4913787841355814,0.1451727533721886,3.0,0.970890320687984,0.4100546966644955,3.0,-0.5242121231100435,1.511606644139712,3.0,1.3709226798282288,0.6270227287187693,3.0,-0.7103096888566837,2.4157521784321045,3.0
4152,4152,YJR149W,245.66666666666663,29.50141239556732,3.0,0.3389593621751599,0.0618226724467849,3.0,274.6666666666667,38.08324215889889,3.0,0.5393837317083728,0.0253786056129211,3.0,0.4908591608096095,0.4681934354021934,3.0,-0.51539765752081,0.8762512084553379,3.0,0.6606058014040055,0.5307410340874477,3.0,0.0951229036029881,0.3489748010011221,3.0
4153,4153,YJR154W,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4154,4154,YJU3,228.5,39.26406329796582,4.0,0.4005870047663821,0.0073786720900982,3.0,247.25,52.46189093046496,4.0,0.5636809583658288,0.010344019504497,3.0,0.2184206574151544,0.6231286975970657,4.0,0.3943461388648973,0.1149649396715322,3.0,0.2814210967479094,0.7463415913995685,4.0,0.4474183438040611,0.1699484105083803,3.0
4155,4155,YKE2,123.5,59.74110812497538,4.0,0.3764270084256259,0.0636255750778155,4.0,126.25,58.77853916751136,4.0,0.5405618961367442,0.0538701031172693,4.0,-1.4479507711140367,0.9481035779822105,4.0,0.0179162761655069,0.9913315446289584,4.0,-1.4399681051595226,0.8362044845193974,4.0,0.067580711385724,0.8850658484085735,4.0
4156,4156,YKE4,260.0,14.730919862656236,3.0,0.3555184994291353,0.0238630367296261,4.0,247.75,73.45009643742252,4.0,0.5368550410908178,0.0255588406747525,4.0,0.7151682507961171,0.2574525260456397,3.0,-0.2100001384953193,0.4698887920458535,4.0,0.2792043428105068,1.0223674981790505,4.0,0.065910111708651,0.4770643874246745,4.0
4157,4157,YKL023W,217.25,21.8231528427952,4.0,0.3645491359519645,0.026593261321076,4.0,229.25,22.276669409945463,4.0,0.5434689585128546,0.0055139309685617,4.0,0.0398808615013125,0.3463378893110429,4.0,-0.1671493936035998,0.414341855297994,4.0,0.0253466700178782,0.3169158527003448,4.0,0.1153426698636524,0.0905918442393314,4.0
4158,4158,YKL027W,133.33333333333334,83.26063495634256,3.0,0.3423736649784466,0.1109078729794441,3.0,146.66666666666666,83.79936356162459,3.0,0.5028336841473336,0.0985509580978157,3.0,-1.3390911969147974,1.21683539247813,3.0,-0.37145512575983,1.6618427802325828,3.0,-1.2683622733815,1.0878412457727824,3.0,-0.4760888623653529,1.5327864747012572,3.0
4159,4159,YKL030W,214.66666666666663,36.69241520169166,3.0,0.3772609879017454,0.0398860013235879,3.0,228.33333333333331,44.81443219916251,3.0,0.5425801041829054,0.0301184918499201,3.0,-0.0011171657085326,0.5823161174840871,3.0,0.0309102673591322,0.6214521637380329,3.0,0.0123058427307006,0.6375461130351328,3.0,0.1007391223275411,0.4948356694975551,3.0
4160,4160,YKL031W,253.0,3.4641016151377544,3.0,0.3832102433543467,0.0046576207882107,3.0,293.3333333333333,3.7859388972001744,3.0,0.5485246658174335,0.0062500033028137,3.0,0.6304572478461484,0.0827653485237208,3.0,0.120034419244615,0.1107436594111004,3.0,0.9498192114179844,0.0655968218627642,3.0,0.2155734227592678,0.0735258177514167,3.0
4161,4161,YKL033W-A,256.5,40.828911325187214,4.0,0.4119286926582604,0.007663354571991,4.0,293.25,42.29558684622625,4.0,0.5723308270434422,0.0053383394709376,4.0,0.062723486613615,0.4779527420899491,4.0,0.5955908294256729,0.2652578316753037,4.0,-0.051259391183698,0.42508565980043,4.0,0.596923398877318,0.179618436086741,4.0
4162,4162,YKL044W,193.5,54.53133655676034,4.0,0.3290637748535952,0.0888036136387857,4.0,206.5,53.131911315140925,4.0,0.4933301390165132,0.0901308904171833,4.0,-0.3370364854279092,0.8654234399780462,4.0,-0.7200364643505368,1.3836232265013448,4.0,-0.2983029526548001,0.7558735406164205,4.0,-0.7084195701887136,1.4808171579187452,4.0
4163,4163,YKL047W,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4164,4164,YKL050C,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4165,4165,YKL053W,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4166,4166,YKL061W,227.75,21.422340363897373,4.0,0.4019160365826375,0.0035744954627232,3.0,257.75,22.647663602823727,4.0,0.5649284948593024,0.0048805293615147,3.0,0.2880660136765712,0.2760374238117359,4.0,0.7811203979751936,0.0602971753319219,3.0,0.3626839547672406,0.2477739755654056,4.0,0.670260896788435,0.1271099250252872,3.0
4167,4167,YKL063C,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4168,4168,YKL066W,277.3333333333333,61.09282554714042,3.0,0.2870803664309681,0.1072410618674698,3.0,331.0,71.12664760833313,3.0,0.3813452225154088,0.1633952016432349,3.0,0.1587070320685529,0.9418422892822262,3.0,-1.3985457549701206,1.4815417956617114,3.0,0.1245700330507152,0.9321980010437948,3.0,-2.600634847209776,2.621819954966204,3.0
4169,4169,YKL069W,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4170,4170,YKL070W,230.0,154.7643369772248,3.0,0.3362209694690699,0.1207111995522352,3.0,266.6666666666667,174.04692853748764,3.0,0.4641215971268413,0.1901711980190883,3.0,-0.5266830924186838,1.8590917561844005,3.0,-0.6155297730921366,1.8266276220664424,3.0,-0.6266292721108266,1.5950723125224089,3.0,-1.2588675351710048,3.050456631986014,3.0
4171,4171,YKL071W,269.5,32.42941051987635,4.0,0.3506313950562206,0.0812230626903369,4.0,318.75,41.30677910464576,4.0,0.5564820949412214,0.00922533085376,3.0,0.2091271546328287,0.6077127831842883,4.0,-0.3636796823475757,1.2354215630456211,4.0,0.1552831083660856,0.6561843915936784,4.0,0.2679322686150839,0.2081327501698596,3.0
4172,4172,YKL075C,215.33333333333331,9.073771725877462,3.0,0.3378339795455979,0.0083161219204543,3.0,258.0,9.539392014169456,3.0,0.5074019806708127,0.0049382582321725,3.0,-0.0584385837490286,0.2284691247566123,3.0,-0.1742456587950583,0.1081698148381892,3.0,0.1378808111143718,0.2094471617644807,3.0,-0.2835132084803022,0.0227116441861101,3.0
4173,4173,YKL077W,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
