,gene,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.48_mean,area.48_std,area.48_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count
1287,HST2,226.71428571428572,30.93926462018927,7.0,0.4297873772743598,0.01689947094216834,7.0,247.71428571428572,29.358214555806384,7.0,0.5021971765812383,0.05418781534915566,7.0,0.3334098622796695,0.5785601954319315,7.0,-0.13495252856543402,0.3408184804868772,4.0,0.3072868831983477,0.5853290888156907,7.0,-0.4737902875982357,0.3737614590120657,7.0
1288,HST3,225.58333333333334,28.211726553890934,12.0,0.4244698705197316,0.04751277353756377,10.0,244.66666666666666,32.18507088509808,12.0,0.5395625061730619,0.024196988256429436,12.0,0.2932572846136756,0.4945963857733887,12.0,0.12190085022628891,0.35538253126990055,10.0,0.3226236700472603,0.4949368530882779,12.0,0.033311165462311255,0.37662246503542546,12.0
1289,HST4,201.1818181818182,19.14585167506623,11.0,0.44454336717937654,0.03601457095519747,11.0,210.75,26.07724539273133,12.0,0.5469803915457422,0.018326186403732087,12.0,-0.15439001901314486,0.412186200310369,11.0,0.29634022945296096,0.39405164884123867,11.0,-0.23948441737179582,0.35240966641054877,12.0,0.15934490514650193,0.3632336943016874,12.0
1290,HSV2,167.75,18.560711193270585,8.0,0.42169435642648073,0.02957673825328536,8.0,185.875,19.938745482817403,8.0,0.49944538558158796,0.06650470457701485,7.0,-0.7914563850237956,0.3273470161614773,8.0,-0.3818980295085551,0.3745130195149655,8.0,-0.7008307530792065,0.33131334864392376,8.0,-0.5555296491738674,0.6083914298280941,7.0
1291,HTA1,235.36363636363637,33.0885863320654,11.0,0.47544295384321006,0.0439027030000055,10.0,246.72727272727272,39.96270989082424,11.0,0.5919242979025119,0.036919067124357885,10.0,0.47703822110291266,0.7072361919962726,11.0,1.0340165840637598,0.32875617839832133,10.0,0.35459855240716176,0.7054057948397809,11.0,1.068943455829021,0.3876994733530542,10.0
1292,HTA2,223.41666666666666,25.321418649519668,12.0,0.40104290338531373,0.02904965958650726,11.0,258.0833333333333,31.687273996564198,12.0,0.5240772247687636,0.042408683609875035,12.0,0.19628387110458187,0.4517798699989064,12.0,-0.10290248347075419,0.4178961717341482,11.0,0.22544945043278822,0.5157148783339057,12.0,-0.11728790570393156,0.666246381845545,12.0
1293,HTB2,224.66666666666666,36.60932154851307,12.0,0.39195494536726067,0.037339486299897785,12.0,245.08333333333334,40.83327149036751,12.0,0.5286791615996972,0.030242567289731858,12.0,0.2201273172441892,0.5920183941084182,12.0,-0.39258666848097196,0.2904941795803326,11.0,0.26716493634891425,0.6668970600734062,12.0,-0.1725654492733825,0.4616017703304317,12.0
1294,HTD2,180.83333333333334,34.651074582139145,12.0,0.35756416266052327,0.0712178582960052,12.0,182.33333333333334,31.7728681663326,12.0,0.44001927784745815,0.0928599131223343,12.0,-0.5633303428835043,0.6034370453019012,12.0,-1.0215585390141437,0.7907972534151582,12.0,-0.7467338814162754,0.5885224156650786,12.0,-1.6788112141427094,1.0454224522436333,12.0
1295,HTL1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1296,HTZ1,233.9090909090909,37.08491484540458,11.0,0.39555718533923856,0.04428062347954561,12.0,280.5,39.23935871962324,12.0,0.5367710412331651,0.05987095650495893,12.0,-0.41451815570291073,0.5148766424351207,10.0,-0.473980217865174,0.5670015483050325,12.0,-0.5400347558999569,0.6034409403532559,12.0,-0.058615341463881816,0.6503625294930038,12.0
1297,HUA1,314.85714285714283,55.523053984894624,7.0,0.4669258405662651,0.04305515443470161,7.0,394.42857142857144,48.376499607616445,7.0,0.542826690896247,0.07710298439141106,7.0,0.5881478220417803,0.43899518544574045,4.0,0.3041113464967963,0.46264271551201686,7.0,0.3644665521092314,0.35275891492212863,7.0,0.23429088582511323,0.7540769770658109,7.0
1298,HUA2,304.25,62.766703680447414,12.0,0.4288077152038971,0.07032305858245766,12.0,381.4166666666667,70.79478451942288,12.0,0.5508056836783665,0.05447020186815593,12.0,0.4010361747094491,0.2880087749184583,12.0,0.023392905469949165,0.9772973451003887,12.0,0.41555002691088255,0.28012511079049124,12.0,0.1738280554964801,1.1174451036962982,12.0
1299,HUB1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1300,HUL4,244.2,47.468820175867954,10.0,0.409662598673599,0.05004983922351232,7.0,279.0,44.422216663887156,10.0,0.5093937695437742,0.05618121337791815,10.0,0.49950597100315247,0.782030121386072,10.0,-0.520537450044529,0.8291476695949742,10.0,0.5120239324602885,0.8011955268330891,10.0,-0.13483666728800958,0.4762026674533642,9.0
1301,HUL5,306.4166666666667,54.302952093423116,12.0,0.43269206590804093,0.05505981252220337,12.0,379.5833333333333,67.10027548152817,12.0,0.5601170999394266,0.03344442705896099,11.0,0.5439170831537902,0.6287503904983828,12.0,0.08467964351543493,0.4697793146442284,12.0,0.528332682985176,0.6633521692458271,12.0,0.15720122285319163,0.6466684645992422,12.0
1302,HUR1,204.91666666666666,37.91727438740418,12.0,0.41783935474645195,0.0440653633190685,11.0,221.75,38.501770915587294,12.0,0.5337668302675399,0.0499624173904898,11.0,-0.08303439708872894,0.6819921186704201,12.0,-0.12751572035704298,0.4044564441848668,11.0,-0.055200801727716735,0.6254459177971982,12.0,0.06886425561012592,0.3285610698680545,10.0
1303,HUT1,202.16666666666666,23.8816526507973,12.0,0.4446359077164323,0.04094049973306454,12.0,223.5,20.59788162099994,12.0,0.5574642996145617,0.03769051182074237,12.0,-0.17292145836805825,0.39293619374827,12.0,0.5013977423512387,0.39984265208924635,12.0,-0.09415581840984551,0.3483619200086349,12.0,0.5154998960271272,0.36606852139878954,11.0
1304,HVG1,225.57142857142858,30.533354127670187,7.0,0.4276363849256297,0.05050931727414321,7.0,235.85714285714286,30.672618470054424,7.0,0.5287881694508678,0.05702906986563673,7.0,0.2919711662101278,0.49852561141241847,7.0,-0.2655607994767985,0.7189652646594734,7.0,0.14328829764152687,0.5111843246178399,7.0,-0.20534831026483888,0.535083540348921,7.0
1305,HXK1,243.16666666666666,43.14211891229294,12.0,0.43787541439294125,0.047420169029835334,12.0,262.5833333333333,48.35373132792684,12.0,0.5663365541891608,0.019931959025864514,11.0,0.5912335133971344,0.8261512471900326,12.0,0.2609393347079094,0.5406740012545631,12.0,0.6023835240772241,0.8412391445040897,12.0,0.39632539420383456,0.39984326960061906,12.0
1306,HXK2,215.72727272727272,22.987348298970502,11.0,0.45632179150973323,0.04433719505229681,11.0,236.1818181818182,28.568577779855207,11.0,0.5650690121809169,0.03016558521023635,11.0,0.11774286810794368,0.46182128899225555,11.0,0.49398974359494136,0.44943376143639163,11.0,0.1835096174287229,0.47600321157257963,11.0,0.5132826623675871,0.3237699159170789,11.0
1307,HXT1,215.08333333333334,30.72002110952558,12.0,0.4182888673981046,0.049831073055251765,12.0,230.91666666666666,30.625177797875963,12.0,0.5502502434520943,0.044633930375113776,12.0,0.06366818003049556,0.5081348317864456,12.0,-0.04847325579861992,0.5470920731720036,12.0,0.05915982381178005,0.5096444044874586,12.0,0.35799356265729565,0.2861367806571478,11.0
1308,HXT10,255.63636363636363,39.49752581434115,11.0,0.4324548870091938,0.054917282569658714,11.0,284.3636363636364,38.31519992711177,11.0,0.5496603471296156,0.028809230652090127,10.0,0.7522249484339647,0.7392133249897538,11.0,0.4169501669860401,0.47879285205402716,11.0,0.6392900329782927,0.5866652637216863,11.0,0.4184729653816363,0.35932384422098473,11.0
1309,HXT14,227.16666666666666,35.78428637705594,12.0,0.4556230955389435,0.039295396491068287,12.0,241.16666666666666,34.27385256572377,12.0,0.5726238901144036,0.02553674202390375,12.0,0.3056719284816911,0.6310696073536594,12.0,0.6472439835342021,0.2436182272984417,11.0,0.25835450757498674,0.6357465390010323,12.0,0.6532100226975697,0.267042635807606,12.0
1310,HXT17,224.375,64.06678992604961,8.0,0.4404092384104297,0.03454188802010323,8.0,260.14285714285717,71.66688815026684,7.0,0.5421228005174844,0.04677170885100972,8.0,0.31092567745652816,1.0951669018983134,8.0,-0.036220398979961,0.46953613807644173,8.0,0.48752356865281943,1.2035452299999907,8.0,0.16064253161507788,0.38079882397892467,8.0
1311,HXT2,282.1,49.217092785151614,10.0,0.42417658557131094,0.04435321191139672,10.0,330.8181818181818,53.4861069471656,11.0,0.5488837476869908,0.03658206242805306,10.0,1.2930597928264578,0.8676401774329797,10.0,0.09611141848684886,0.4047650566318443,10.0,1.6399280199296902,0.9525454614944793,11.0,0.3588865280153234,0.3246553423698553,10.0
1312,HXT3,242.27272727272728,45.144414735581435,11.0,0.43997746234970664,0.06420207756133064,11.0,267.45454545454544,50.95363311161165,11.0,0.5538598922506539,0.038004585805319374,11.0,0.6106298911417752,0.8834774017553685,11.0,0.23436419689463361,0.8160915373365168,11.0,0.71074928967403,0.8614116918328909,11.0,0.3276014569631517,0.38955376644391365,11.0
1313,HXT4,216.75,26.564244595114893,12.0,0.4163912916411657,0.03713119339183844,12.0,226.41666666666666,28.525772504345905,12.0,0.5414476538287546,0.027781450402343387,12.0,0.09384597417006475,0.4257835209155666,12.0,-0.0948702419884147,0.5654914971287486,12.0,-0.016868750977224272,0.4362378920843187,12.0,0.055158968086308,0.45085040235266866,12.0
1314,HXT5,287.125,58.36201675747678,8.0,0.41805225030096715,0.05281046844292403,8.0,360.375,50.697809194706394,8.0,0.5277974119628269,0.062258360961241675,8.0,0.00992699209731647,0.5649338995562095,8.0,-0.5555661015604645,0.6797864218817949,8.0,0.013749966655175888,0.4792170214348541,8.0,-0.16262081132995052,0.5561538168746771,7.0
1315,HXT8,325.4166666666667,77.61965347810184,12.0,0.45686926605356254,0.046221091584247705,11.0,383.9166666666667,84.73859090095131,12.0,0.5653085635596715,0.023672973052118667,11.0,0.780710530485258,0.7708322336664571,12.0,0.5065303694349441,0.4542224347861602,12.0,0.5665171622421793,0.6522329654401261,12.0,0.39397541883718273,0.4068216440532534,11.0
1316,HYR1,214.0909090909091,28.232798463682432,11.0,0.41140135643368475,0.04654957253584889,11.0,234.72727272727272,31.600920584979512,11.0,0.5424305686056096,0.03240028479099866,10.0,0.061635343563455264,0.4859383846161417,11.0,-0.24380842647871404,0.8037416425596564,11.0,0.12992523793396893,0.4382201170497576,11.0,-0.007006743375805172,0.5509232723881238,10.0
1317,IAH1,279.0,54.96059194246971,4.0,0.41374068725325874,0.04684120249263157,4.0,442.5,105.0380883299006,4.0,0.45094606087365197,0.06900507326220601,4.0,-0.49514325368026774,0.23925247231078053,3.0,-0.4774163392081348,0.823240843416355,3.0,-0.517809802251545,0.6711676295257657,3.0,-0.34196129540106074,0.7547182891842074,3.0
1318,IBA57,109.55555555555556,15.108864212037176,9.0,0.31225264120999946,0.044857289323733666,12.0,108.63636363636364,29.27207791487556,11.0,0.37550078940983306,0.0441547507033001,11.0,-1.9100668959375517,0.31461982869006,10.0,-1.677949749239529,0.35729723711109773,12.0,-1.992201252335753,0.4328770008249274,10.0,-2.7675218101286196,0.760582140646833,11.0
1319,IBD2,254.9090909090909,49.36284948309719,11.0,0.44082421767599184,0.05825954644025971,11.0,321.0,60.15646266196177,11.0,0.5419967267120954,0.04821648587817261,11.0,-0.05235307983133426,0.28426529182014665,10.0,0.32323012661339373,0.3724528638289064,11.0,-0.2975525575665021,0.5026075181127487,11.0,0.3569342113184758,0.20697115106090208,9.0
1320,ICE2,226.45454545454547,46.646250945523235,11.0,0.3744585082931031,0.050035390821722966,11.0,257.27272727272725,52.42345068591138,11.0,0.5298429878786858,0.026454360005726592,11.0,0.1664139323662495,0.6039225250307286,11.0,-0.6859011776895142,0.5072468135990744,10.0,0.14769493054567714,0.6109208338616201,11.0,-0.0682576814746018,0.4595125784677157,11.0
1321,ICL1,216.0,31.160872901765757,7.0,0.3922467940287816,0.04935502159973914,7.0,240.85714285714286,33.810395696336606,7.0,0.4905540522844796,0.0899635472595594,7.0,0.09801908654881479,0.5031079035656121,7.0,-0.8595521762692506,0.6204923656704002,7.0,0.2207133730391067,0.6210263270966638,7.0,-0.8740831416341469,0.907364075668956,7.0
1322,ICL2,264.5,90.63755660137063,10.0,0.401709257992081,0.08638060843418659,10.0,337.7,101.12484033773964,10.0,0.4863689709653741,0.110413143395254,10.0,0.8323455890693475,1.154503690493508,10.0,-0.07322916390571232,0.9515745859247664,10.0,0.8595499282982637,0.8201701531689473,7.0,-0.5319228223863753,1.6823524851221443,10.0
1323,ICP55,216.33333333333334,38.80331132386732,12.0,0.499401105903207,0.04109202880715485,12.0,225.16666666666666,37.59795287786372,12.0,0.5908136677431224,0.028242152234917082,11.0,0.08462552751071784,0.6570846403983366,12.0,1.2673803637777004,0.4402126447893513,12.0,-0.04190848741788642,0.57833767257426,12.0,0.9451942322211544,0.28678696637950557,11.0
1324,ICS2,226.1818181818182,51.33968870536358,11.0,0.41595727961034734,0.0657644712024728,11.0,254.125,63.53050448406655,8.0,0.5451463791186337,0.03144929142352809,11.0,0.35218097552758076,1.0252362216097661,11.0,-0.16578810097270863,0.8116437748555619,11.0,0.528894348415387,1.051587189746786,8.0,0.12555879296328254,0.7151599036959234,11.0
1325,ICS3,269.2,51.039853709299244,10.0,0.46026356241907906,0.05270389845112132,10.0,300.4,51.69397127970212,10.0,0.5804103503453206,0.030168048157684115,10.0,1.054814027287429,0.9853275568142883,10.0,0.857545758294471,0.3200968358916255,9.0,1.1526837004244093,0.9100846190522255,10.0,0.8627048165856451,0.24074139788033516,7.0
1326,ICT1,237.25,25.96632434519757,4.0,0.4235445530242875,0.04071728941205881,4.0,330.0,41.914198071775154,6.0,0.5083588078828969,0.016800116631476677,4.0,0.5830973657667496,0.33777488702237557,4.0,-0.10638114954266181,0.706399075030003,4.0,1.154986391123967,0.5810257443790537,4.0,0.3291646918141176,0.45762784123267536,4.0
1327,ICY1,241.125,22.43999936338171,8.0,0.4384800980090595,0.0365857669106345,8.0,260.75,32.367311552596654,8.0,0.5536789943520461,0.029928275306118662,8.0,0.644885839837702,0.46748823983221643,8.0,-0.10771302081965624,0.5770980891437575,8.0,0.6294756266550674,0.5277668133339096,8.0,0.2967690514171081,0.39365295931223443,8.0
1328,ICY2,229.63636363636363,24.49601080695682,11.0,0.4252110865391653,0.042254832472478326,8.0,255.27272727272728,26.60485259906887,11.0,0.5433776502642595,0.03811499241516388,10.0,0.3157380863777393,0.37486953276388313,11.0,-0.2415072958023288,0.8357217908735454,8.0,0.4373264776130846,0.47160433330302953,10.0,0.18724167086055327,0.3956236706618534,10.0
