,Unnamed: 0,gene,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.48_mean,area.48_std,area.48_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count
10,10,ABF2,174.5,21.64101045083924,4.0,0.591775266895575,0.0361577808915969,4.0,176.0,9.899494936611664,4.0,0.5830559328961671,0.0184544889027463,4.0,-0.6173590825786408,0.3893622444383907,4.0,2.7120948896646704,0.4838713561028046,4.0,-1.242910454568297,0.1649985917746858,4.0,1.5575920652305149,0.2538354913332484,4.0
11,11,ABM1,218.0,47.8539444560216,4.0,0.4271000432320903,0.0734993431093904,4.0,249.25,45.12482686947397,4.0,0.5053270131925165,0.040731894990088,4.0,0.2935263166044231,0.9834796524425252,4.0,-0.0396954310014059,1.1723052793830824,4.0,0.2962594465860289,0.8261351605069619,4.0,0.0388784606946885,0.6770879730030329,4.0
12,12,ABP1,236.75,33.350412291304586,4.0,0.4674948447329263,0.0651957248545424,4.0,290.3333333333333,10.598742063723089,3.0,0.5463116310141509,0.0261437303739638,4.0,0.9672455691495812,0.1466992296177051,3.0,0.6112652059341268,1.0539165374032438,4.0,0.9462694318333466,0.1592292798825393,3.0,0.7834557598880023,0.4648657815435119,4.0
13,13,ABP140,213.75,17.23127002477376,4.0,0.4125431137647067,0.041917135835187,4.0,271.5,18.806027402582043,4.0,0.4774508073655434,0.0163230070333788,4.0,0.2093405717663986,0.31178088537685,4.0,-0.1431459202993497,0.7993744542763926,4.0,0.3578882257787187,0.4817110338162146,4.0,-0.1534919560060715,0.4756641864042986,4.0
14,14,ABZ1,207.66666666666663,8.962886439832499,3.0,,,0.0,263.0,21.702534414210707,3.0,0.4761129480645942,0.0232110164501051,3.0,0.1718286511682382,0.156596380555768,3.0,,,0.0,0.3715572229903599,0.2423654264815983,3.0,-0.2269765156129986,0.4485216373726069,3.0
15,15,ABZ2,211.25,21.56192632087093,4.0,0.4351911460005349,0.058594772004106,4.0,239.0,21.95449840010015,4.0,0.5198978508394531,0.0380955468930295,4.0,0.1548023779730339,0.4431341249942271,4.0,0.0893566406254331,0.9345792446393368,4.0,0.1086047566369642,0.4019380088056613,4.0,0.2810900968024954,0.6332638496814419,4.0
16,16,ACA1,235.25,16.85971530008737,4.0,0.4318151871860629,0.0308619965571635,4.0,260.5,15.842979517754864,4.0,0.5306340648868171,0.0115727051064312,4.0,0.6480430486624176,0.3464957200936315,4.0,0.0355105220921686,0.4922449639096561,4.0,0.5022219111642706,0.2900496984657238,4.0,0.4595586264111788,0.1923735550379415,4.0
17,17,ACB1,139.0,12.274635093014645,4.0,0.4348125280362985,0.0265585225199836,4.0,183.66666666666663,2.309401076758499,3.0,0.543366934667689,0.0153531604868712,4.0,-1.3216429313378604,0.2758364625928788,4.0,0.2969701752794072,0.1163092636383264,3.0,-1.2652439144854222,0.3177208339526837,4.0,0.8948150803393891,0.2325295511233885,4.0
18,18,ACE2,255.0,32.18695387886216,4.0,0.4597141435952174,0.054130758324642,4.0,379.75,69.77284572095365,4.0,0.5424603119158697,0.0130721547131064,4.0,0.1146362200615472,0.3358349449451097,4.0,0.3361781100705798,0.8516819930483222,4.0,0.41223640226768,0.3449141571969024,4.0,0.7584965743871244,0.262459073551689,4.0
19,19,ACF2,249.0,32.424270744819125,4.0,0.4108262256003969,0.0717529591152194,4.0,344.5,49.42671342502959,4.0,0.4977795550845692,0.0205332277794924,4.0,0.0573565825408591,0.5994020451834611,4.0,-0.4070217454693826,0.9015966903351706,4.0,0.0320484597968745,0.5521824455465393,4.0,0.064594074414588,0.3181833925018127,4.0
20,20,ACF4,193.0,22.27105745132009,3.0,0.4163623411763217,0.044844839749987,4.0,189.25,98.70283683866435,4.0,0.5057431390019373,0.0289704816799378,4.0,-0.2429042097671529,0.4213500455317646,3.0,-0.2025091076371257,0.6720058942511196,4.0,0.04952420881617,0.4503416544773686,3.0,0.1061288350553259,0.4261852860666931,4.0
21,21,ACH1,184.33333333333331,4.725815626252612,3.0,0.4407056436475998,0.0155962311200073,3.0,232.33333333333331,12.342339054382414,3.0,0.4902272814436497,0.0108468215665012,3.0,-0.3425305508058027,0.1887324186056513,3.0,0.1142159093639695,0.2745512261671173,3.0,-0.3536775832950506,0.2480432978157003,3.0,-0.0555990434322432,0.2653242096284667,3.0
22,22,ACK1,196.75,22.588713996153032,4.0,0.454762592556654,0.0437611661134213,4.0,226.75,26.399179280172078,4.0,0.537274076591435,0.0061530777502283,3.0,-0.1555103148563959,0.4416264072622101,4.0,0.4030486236672533,0.7528158224317204,4.0,-0.1742637940745833,0.4356043527500634,4.0,0.6180379076257574,0.0233325035348901,3.0
23,23,ACM1,221.0,21.354156504062622,4.0,0.4530014422866171,0.0515139577799919,4.0,253.5,27.874719729532707,4.0,0.547939190199918,0.0269113578130545,4.0,0.355181400440596,0.4388641031695797,4.0,0.3734286265815028,0.8216411482415844,4.0,0.3740674887600314,0.5103240866597596,4.0,0.7472224393435817,0.4473486126003843,4.0
24,24,ACN9,156.0,77.6595132614157,3.0,0.4147499664329973,0.0188046815424263,3.0,169.66666666666666,85.231058501777,3.0,0.4633979098657685,0.033643109676662,3.0,-0.9806787493431514,1.5960346002696568,3.0,-0.2366776028123192,0.2999323057417573,3.0,-1.1607342843193102,1.560391010456737,3.0,-0.6581107559437961,0.5592508019092428,3.0
25,25,ACO1,262.5,50.75759384893392,4.0,0.4567234800029228,0.0473945301114541,4.0,332.3333333333333,6.658328118479389,3.0,0.5011473327590388,0.058582084459695,4.0,1.7437578090129306,0.2440964939061919,3.0,0.6018517037822073,0.7465805604203465,4.0,1.1803948338023948,0.7130647063745518,4.0,0.2072793455212219,1.015383715669111,4.0
26,26,ACO2,210.125,25.7206837278594,8.0,0.430218892287376,0.0388775940958083,8.0,241.5,20.750215145184125,8.0,0.5016808467233734,0.0248536233748236,8.0,0.1782560081838413,0.5033302232261729,8.0,0.0495336047946879,0.6470903779757028,8.0,0.1756829461362627,0.3759806895318896,8.0,0.0203850242887445,0.3975722655998123,8.0
27,27,ACS1,187.33333333333331,3.21455025366432,3.0,0.4247230445996366,0.0054974522203387,3.0,211.66666666666663,2.51661147842358,3.0,0.4695993687829498,0.0294565683318233,4.0,-0.3367256514986782,0.0660644551284215,3.0,-0.046664343995304,0.0301608983588865,3.0,-0.4015730794969241,0.0472236812952675,3.0,-0.4798300592475166,0.5034390647516621,4.0
28,28,ADA2,231.0,23.021728866442675,4.0,0.4419439352074827,0.0477073157708085,4.0,266.5,31.458967984768137,4.0,0.523717180497231,0.0189327566395925,4.0,0.5606983465611726,0.4731355411047221,4.0,0.1970627792515157,0.7609256869150065,4.0,0.6120685589393329,0.5759436959316308,4.0,0.3445789714753905,0.3147199957080537,4.0
29,29,ADD37,158.25,36.89060404312549,4.0,0.3941159979622718,0.0586344034366712,4.0,189.75,42.24038352098617,4.0,0.472672551357789,0.0226387470463919,4.0,-0.9344374364660216,0.7581644283486543,4.0,-0.5657868050109596,0.9352113610047388,4.0,-0.7930531438500047,0.7733274217522184,4.0,-0.5039380072982905,0.3763248273300323,4.0
30,30,ADD66,216.5,28.101008285587664,4.0,0.4133344641912171,0.0388205934812388,4.0,242.0,26.356529867694395,4.0,0.4999992678398099,0.0230053992905884,4.0,0.2626987746863366,0.5775233405762995,4.0,-0.259254685556416,0.6191835839826205,4.0,0.1635280805244954,0.4825294088249223,4.0,-0.0496848703857395,0.3824197027312496,4.0
31,31,ADE1,133.25,26.44963767867782,4.0,0.3485939114072068,0.0676056845539906,4.0,152.25,40.078048854703496,4.0,0.394028808259752,0.0718373268735159,4.0,-1.4482298017674629,0.54358487617176,4.0,-1.2918583607473275,1.078302166605687,4.0,-1.4795946924441437,0.7337398860090584,4.0,-1.8112361974900053,1.194154852127101,4.0
32,32,ADE12,129.75,61.51083915322025,4.0,0.3050724850665594,0.0576154026607065,4.0,168.5,92.26592003551472,4.0,0.2789134860194726,0.0362504283071964,4.0,-1.5201607329096647,1.2641519816083815,4.0,-1.986019637664977,0.918958426776728,4.0,-1.182093354720017,1.6891836699638738,4.0,-3.724802954357784,0.6025923672096332,4.0
33,33,ADE16,180.0,9.018499505645789,4.0,0.4003432384584283,0.0214155285131211,4.0,216.0,6.164414002968975,4.0,0.4722719403759828,0.0676165968577575,4.0,-0.4874380786537676,0.1853454476990251,4.0,-0.46646310222946,0.3415749865865577,4.0,-0.3124740598341076,0.1128567022872991,4.0,-0.5105973801975852,1.1239934827221585,4.0
34,34,ADE17,217.0,44.18898807018177,4.0,0.4477307492132599,0.0445376309769648,4.0,297.5,69.40941338656211,4.0,0.511319690370856,0.0265661733964561,4.0,-0.5713344281176215,0.3949945845866583,4.0,0.0939248102098136,0.9440228663813186,4.0,-0.623020876265861,0.374284457801783,4.0,0.1248897217011873,0.5187728993303153,4.0
35,35,ADE2,156.25,14.974979131871937,4.0,0.391554630519161,0.0634565553627226,4.0,177.25,22.096379793984354,4.0,0.437983818885998,0.0621220784507871,4.0,-0.8992744594695963,0.2692370374296482,4.0,-0.3580826437634691,1.2314515379766695,4.0,-1.250898361302294,0.3666137835206597,4.0,-0.7799449164837563,1.174652818867124,4.0
36,36,ADE3,222.5,64.75852582221638,4.0,0.4306009366281715,0.0773558803309217,4.0,280.5,79.26958222841007,4.0,0.4666013578782044,0.0597407945583337,4.0,-0.4960094784959786,0.7617537084323576,4.0,-0.1547791672448509,1.4710912995379184,4.0,-0.8415142217249798,0.5741521968986071,4.0,-0.6138643564193038,1.0580147134805902,4.0
37,37,ADE4,139.75,52.531736439350006,4.0,0.3972444139437971,0.0467103062850531,4.0,175.66666666666666,7.767453465154032,3.0,0.4433259062389925,0.0467271813120537,4.0,-1.314643786789088,1.079616204742622,4.0,-0.5158889635324274,0.7450235110002285,4.0,-1.050887636544248,0.1422047874826601,3.0,-0.9917685013806464,0.7767478651907245,4.0
38,38,"ADE5,7",130.75,34.73110997362451,4.0,0.4027498014875496,0.0827879809654379,4.0,133.5,29.804921293862417,4.0,0.4465090427427203,0.1077485813259778,4.0,-1.499609038297607,0.7137831657157206,4.0,-0.4280787245621931,1.3204578850562445,4.0,-1.822865466741213,0.5456617818883928,4.0,-0.9388550917878552,1.7911091183386414,4.0
39,39,ADE6,153.5,38.10074364978546,4.0,0.4238263946635677,0.0119147209590311,3.0,160.75,44.19181673869798,4.0,0.458504044626478,0.0432318555311291,4.0,-1.0320579858732954,0.7830348479826856,4.0,-0.0919097139782227,0.1900383009118886,3.0,-1.3239786080961389,0.8090538213059759,4.0,-0.7394616799758726,0.7186449203469505,4.0
40,40,ADE8,170.0,20.784609690826528,4.0,0.4843675082305453,0.0549275994521201,4.0,171.0,24.953289696283868,4.0,0.5185438427628736,0.0244270090840962,4.0,-0.6929550247743442,0.4271589509966808,4.0,0.8737134338187387,0.8760883036155044,4.0,-1.1363239181470743,0.4568392040161305,4.0,0.258582364613161,0.4060511810536229,4.0
41,41,ADH1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
42,42,ADH2,202.75,9.46484724300046,4.0,0.408338343637366,0.0477115901430119,4.0,233.5,6.757711644237764,4.0,0.4859508661746688,0.0569473514489066,4.0,-0.019887026229456,0.1945186500879211,4.0,-0.3389421800826868,0.7609938626141084,4.0,0.0079119961764905,0.1237186617916703,4.0,-0.2832120315869921,0.946638175557866,4.0
43,43,ADH3,158.5,17.97220075561143,4.0,0.3942115993228925,0.0475534267975398,4.0,184.5,14.730919862656236,4.0,0.483090973433999,0.0552715383126952,4.0,-0.9292995128130072,0.3693591814359178,4.0,-0.5642619753317994,0.7584711771443092,4.0,-0.8891689606531843,0.2696903609259778,4.0,-0.3307521467536815,0.9187810645689116,4.0
44,44,ADH4,195.5,52.74150800523879,4.0,0.454090072355125,0.0380280133137318,4.0,222.75,47.828687346960855,4.0,0.5239337714930151,0.0108712752336285,3.0,-0.1380965051771841,1.0734299125260096,4.0,0.4489660103114543,0.5949730088290393,4.0,-0.1943224852019785,0.879526393715925,4.0,0.0362974859284416,0.7842744375927206,4.0
45,45,ADH5,217.25,3.304037933599835,4.0,0.4341121300987438,0.0546862428177026,4.0,257.0,8.831760866327848,4.0,0.5009826656075296,0.0330408888331035,4.0,0.3231547267527383,0.1139419220550719,4.0,0.1016549721667804,0.8604121613859914,4.0,0.4174560800486893,0.0690175149767955,4.0,0.0456533527679308,0.4954454304562971,4.0
46,46,ADH6,279.5,57.42531381426371,4.0,0.4395806954888795,0.0402470179775716,4.0,359.75,60.002083297165605,4.0,0.5132139240517419,0.0392749068518043,4.0,0.5333832931124378,0.5795434025092552,4.0,0.0049507389932116,0.7935712854677611,4.0,0.1968607790141088,0.2392032280927364,4.0,0.1548948761223225,0.6363624131352679,4.0
47,47,ADH7,201.5,26.602004936971703,4.0,0.4623557139297325,0.0091617965168325,4.0,241.5,34.85685011586675,4.0,0.5248724343149459,0.003113574469146,3.0,0.0169255642448992,0.5638248471108316,4.0,0.5392344585677926,0.2170911087513551,4.0,0.2054868994618014,0.6851611840026475,4.0,0.2915445444735808,0.1264922677313154,4.0
48,48,ADI1,164.5,14.79864858694874,4.0,0.4553607611378386,0.0132899871296758,3.0,205.5,20.07485989988473,4.0,0.4971326235399385,0.0221268890137314,4.0,-0.8334513317236099,0.287332354394601,4.0,0.4026770623145701,0.1740333699873291,3.0,-0.5699476159204044,0.0088207306808042,3.0,0.0417630750592995,0.393151630102075,4.0
49,49,ADK1,107.75,25.747168129071337,4.0,0.4184688682091318,0.0498391854592413,4.0,131.75,38.18703968626005,4.0,0.4162886084846089,0.0926741274129182,4.0,-1.9526619329437631,0.545401990034235,4.0,-0.1553110819702989,0.7902671525566954,4.0,-1.84211988758651,0.6983427348868243,4.0,-1.3702528394786009,1.5765844673238076,4.0
50,50,ADK2,182.33333333333331,21.45538005567213,3.0,0.4009980648672575,0.0438800276218704,3.0,224.0,37.26929030716845,3.0,0.4732657745055234,0.0018712221431894,3.0,-0.3610434309167035,0.4236391182968996,3.0,-0.3266035843168282,0.76868723435928,3.0,-0.3224413970445534,0.5352221524625687,3.0,-0.2767139593271475,0.1387805221263452,3.0
51,51,ADO1,158.66666666666666,8.621678104251705,3.0,0.3477576668794211,0.0571285264308261,4.0,196.33333333333331,8.326663997864534,3.0,0.3643029392522753,0.0718936378461761,4.0,-0.9258742303776644,0.1771900954420453,3.0,-1.3051963558001445,0.9111928121392542,4.0,-0.6725269608745893,0.152442687885786,3.0,-2.3053705459391485,1.1950909117517652,4.0
52,52,ADP1,204.0,15.0,3.0,0.4406415157867171,0.0381807858673779,3.0,231.0,17.52141546793523,3.0,0.5303382276415801,0.0166778402584896,3.0,0.0058025920356159,0.3082754191808647,3.0,0.1762893532814069,0.6089787330031736,3.0,-0.037857440396452,0.3207781255711347,3.0,0.4546409116629459,0.2772364275572518,3.0
53,53,ADR1,249.33333333333331,31.53305144341938,3.0,0.4817673843681516,0.0220255439268079,3.0,298.0,28.35489375751565,3.0,0.536463924732757,0.0264125100073276,3.0,0.9482620074372452,0.5434851682827276,3.0,,,0.0,0.957009408143634,0.5681733005309785,3.0,0.7934772109498419,0.3151058712481462,3.0
54,54,ADY2,222.0,23.565511522844844,4.0,0.4258524128512324,0.042776459918073,4.0,251.5,23.515952032609693,4.0,0.5206487389607655,0.0169493464241099,4.0,0.3757330950526537,0.4843111961944329,4.0,-0.0595949786752072,0.682279156163899,4.0,0.3374519395016773,0.430524750003556,4.0,0.2935721410613058,0.2817496857639319,4.0
55,55,ADY3,260.25,48.89700058967489,4.0,0.4473159307712862,0.0615643361350853,4.0,315.25,50.129000256006165,4.0,0.5182128059493516,0.021385949635676,4.0,1.2019351864109542,1.0673407687986962,4.0,0.360590167267378,1.0648853303622063,4.0,1.1931725288092294,0.9055709434764384,4.0,0.4769086456110326,0.388532195320234,4.0
56,56,ADY4,211.5,9.746794344808963,4.0,0.3928077842909871,0.0592484376470437,4.0,247.75,5.560275772537426,4.0,0.4893860840227643,0.0282305504142924,4.0,0.1599403016260483,0.2003131408210443,4.0,-0.5866526485481658,0.9450051294397857,4.0,0.2687977846422634,0.1017962757196884,4.0,-0.2261082633936206,0.4692776057049314,4.0
57,57,AEP1,164.5,32.848135411313685,4.0,0.4343970520138428,0.070481484857029,4.0,193.25,32.41784488004511,4.0,0.5195671968664983,0.0343532215900798,4.0,-0.8059893451406612,0.6750848475488355,4.0,0.0766909414022443,1.1241708197810738,4.0,-0.7289759326478853,0.5934985980274865,4.0,0.2755936221511728,0.571055021579808,4.0
58,58,AEP2,225.25,40.71342939784529,4.0,0.4141510659231201,0.0455863094407289,4.0,317.75,48.89018306367854,4.0,0.4944563156786864,0.0110981268740971,4.0,-0.3341041067207144,0.4929663187586932,4.0,-0.3338379842354314,0.7035823020406091,4.0,-0.2720205739528643,0.2974476497013638,4.0,-0.0452177471550675,0.2311227054136529,4.0
59,59,AEP3,198.5,27.380041392712805,4.0,0.4034749326773342,0.0159249982126865,4.0,242.75,36.80919269240589,4.0,0.4531306334637323,0.0223333706264621,4.0,-0.1072317283307011,0.5627062491685313,4.0,-0.4165129732769784,0.2540017187788088,4.0,0.1772589114963781,0.6738944040945173,4.0,-0.8287841157029794,0.3712485424868285,4.0
60,60,AFG1,227.5,46.50806381693394,4.0,0.4445245160229257,0.054537122502916,4.0,274.0,48.449286200452256,4.0,0.513392861188483,0.022984393075465,4.0,0.5551090862914293,1.181997174144355,4.0,0.2522103939006802,0.9566416421750809,4.0,0.774941972521262,1.0545423721521443,4.0,0.2249262987866846,0.4621792335799287,4.0
61,61,AFG3,167.66666666666666,3.7859388972001855,3.0,0.400881203665822,0.0830714307871328,4.0,185.33333333333331,4.725815626252605,3.0,0.443183916012912,0.0504555017795803,4.0,-0.7293570459499495,0.0976764847216507,3.0,-0.4763632993951004,1.3078537107593748,4.0,-0.8835240634758547,0.0763353159124379,3.0,-0.9487367754072732,0.8877615179505434,4.0
62,62,AFI1,266.75,28.581754086596337,4.0,0.4172235350805024,0.0540452521972877,4.0,374.0,53.634565968847625,4.0,0.4941101360743773,0.0392879489229197,4.0,0.3753110876186802,0.5988475016058677,4.0,-0.3346550209034658,0.9470875512563915,4.0,0.3484644244603602,0.5332581303580005,4.0,-0.0880300878080388,0.7884611565992045,4.0
63,63,AFR1,192.25,39.178012541049945,4.0,0.3918549281498338,0.0751385053969958,4.0,220.0,43.611924974713055,4.0,0.450972541994812,0.0875416784125753,4.0,-0.2356798196560615,0.8051745492510233,4.0,-0.6018505841692255,1.1984497117308035,4.0,-0.2392429613173994,0.7984372935816241,4.0,-0.8646581593388546,1.455208936487682,4.0
64,64,AFT1,188.5,41.68532915387219,4.0,0.4190592630935724,0.0363106921775706,4.0,219.5,49.00680224893955,4.0,0.4460033211334915,0.0190151839406072,4.0,-0.3127486744512776,0.8567041545734849,4.0,-0.1679448630094414,0.5791509738320582,4.0,-0.2483968486319879,0.8972054908702317,4.0,-0.9472617229887816,0.316090188137789,4.0
65,65,AFT2,245.5,43.829214001622255,4.0,0.4415213449396374,0.0643541215464513,4.0,279.75,46.65029474719319,4.0,0.5164225753981001,0.0280399345476226,4.0,0.8669291852208709,0.9447662099289325,4.0,0.1880784737150018,1.052570102831227,4.0,0.8498100500294273,0.8511754521391811,4.0,0.2596389594651876,0.4970132453378443,4.0
66,66,AGA2,222.75,15.129992289048488,4.0,0.4355222526517652,0.0401625809775616,4.0,273.75,15.52149047825842,4.0,0.5021828473502646,0.0193363629240861,4.0,0.4746776259192929,0.4123547700209496,4.0,0.1080481838131179,0.7745138996352073,4.0,0.4716318063623445,0.1951712826206335,4.0,0.1218136987742663,0.4193264329523696,4.0
67,67,AGC1,287.5,89.08610067419795,4.0,0.4532079439738744,0.054347043716074,4.0,403.25,114.237690802992,4.0,0.5140779321830539,0.0198206192953759,4.0,0.5996487507486143,1.0632606968805547,4.0,0.2826944497172868,1.2171045465864585,4.0,0.7035599251705568,0.8022464439746542,4.0,0.2239966593768357,0.4780313411860966,4.0
68,68,AGE1,275.0,79.61783719745218,3.0,0.4813183253686157,0.0223922797354322,3.0,386.3333333333333,117.05269468633918,3.0,0.5372138072621081,0.0130276729753724,3.0,0.4140071561837299,0.8539416099928321,3.0,0.8766109165924215,0.5576488967534017,3.0,0.3444157328339046,0.8338090773846709,3.0,0.7127426119305585,0.3308236786602085,3.0
69,69,AGE2,236.5,35.12359131220307,4.0,0.4300972519973602,0.0002600086661913,3.0,292.5,41.70931151034103,4.0,0.4912788206211296,0.0121996665722608,4.0,0.6507243733608932,0.5557692547581776,4.0,0.1082125106082543,0.105928970000326,3.0,0.7298089833400123,0.5405320787893616,4.0,0.0222044061610422,0.1424060235801539,4.0
70,70,AGP1,210.25,28.605069480775608,4.0,0.3910569944235696,0.048106346244611,4.0,241.25,32.4794807019242,4.0,0.4724784368320742,0.038521804565453,4.0,0.1342506833609763,0.5878826523255909,4.0,-0.6145775267557065,0.7672901727904393,4.0,0.1497972495526126,0.5946270127635331,4.0,-0.5071647810778714,0.6403495485783004,4.0
71,71,AGP2,151.33333333333334,5.131601439446885,3.0,0.3521500075873898,0.0990085961186231,4.0,191.33333333333331,6.658328118479397,3.0,0.4009050723658283,0.1253773524148349,4.0,-1.0594502118878035,0.1594219332732357,3.0,-1.049618785855924,1.6448064992922256,4.0,-0.929785087205912,0.141700836402154,3.0,-1.4569087780488374,2.192838046856415,4.0
72,72,AGP3,210.5,31.87998327059369,4.0,0.4432370493626652,0.0443456827016453,4.0,243.25,30.48906907948049,4.0,0.5304816801061691,0.0231131371544195,4.0,0.1393886070139907,0.6551876804147484,4.0,0.2176877874057963,0.7073080622178226,4.0,0.1864127988109666,0.558187005360539,4.0,0.4570255279076466,0.3842106336922274,4.0
73,73,AGX1,276.0,21.463146709340325,4.0,0.4668007185039687,0.0335955820281869,4.0,309.0,27.92848008753788,4.0,0.5426291478843881,0.0145727619378464,4.0,1.4855246041037669,0.4411040365841526,4.0,0.5935253468636186,0.5358453083992138,4.0,1.3901489806793568,0.5113083191781022,4.0,0.6589533865814328,0.2422436236750908,4.0
74,74,AHA1,209.25,43.29260906898544,4.0,0.4583045043970774,0.0230282957857467,4.0,247.0,43.42810150121693,4.0,0.5175842587144946,0.0186577635827604,4.0,0.1136989887489186,0.8897364805449862,4.0,0.4580118003349923,0.3672984217647662,4.0,0.2550669536703805,0.7950718948573045,4.0,0.2426311593377617,0.3101487747647209,4.0
75,75,AHC1,254.75,71.28990110808121,4.0,0.428654800079104,0.0620587142673329,4.0,295.25,70.32010144095831,4.0,0.5486725530193693,0.0169697597904999,3.0,1.0488010935975418,1.4651282764970754,4.0,-0.0148972548163675,0.9898286881155222,4.0,1.1384170795281727,1.2874045690819322,4.0,0.759413159785609,0.2820890179966844,3.0
76,76,AHC2,222.5,18.69937610367433,4.0,0.4776827250923874,0.012054504011092,3.0,256.75,20.1059692628831,4.0,0.5418542718379468,0.011341355917916,4.0,0.3860089423586825,0.3843038671187233,4.0,0.7670919834374749,0.1922678230132685,3.0,0.4335677563048566,0.3680955539660245,4.0,0.6460725900522928,0.1885278279205124,4.0
77,77,AHP1,247.0,21.863211109075444,4.0,0.4741749799987409,0.0432786862134511,4.0,295.75,27.657126869338157,4.0,0.5650836224320802,0.0211875116557837,4.0,0.8360562472480577,0.3039374239463188,4.0,0.6381657015629163,0.7415676631895576,4.0,0.7775115076033075,0.2111577823357737,4.0,1.1535284684552491,0.4393547734697051,4.0
