,Unnamed: 0,gene,area_mean,area_std,area_count,mean_intensity_mean,mean_intensity_std,mean_intensity_count,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,corrected_area_mean,corrected_area_std,corrected_area_count,corrected_mean_intensity_mean,corrected_mean_intensity_std,corrected_mean_intensity_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,area_Z_mean,area_Z_std,area_Z_count,mean_intensity_Z_mean,mean_intensity_Z_std,mean_intensity_Z_count,area.24_Z_mean,area.24_Z_std,area.24_Z_count,mean_intensity.24_Z_mean,mean_intensity.24_Z_std,mean_intensity.24_Z_count,corrected_area_Z_mean,corrected_area_Z_std,corrected_area_Z_count,corrected_mean_intensity_Z_mean,corrected_mean_intensity_Z_std,corrected_mean_intensity_Z_count,corrected_area.24_Z_mean,corrected_area.24_Z_std,corrected_area.24_Z_count,corrected_mean_intensity.24_Z_mean,corrected_mean_intensity.24_Z_std,corrected_mean_intensity.24_Z_count
1018,1018,GAD1,369.75,49.44609859904688,4.0,0.4813295267104183,0.0586818096641188,4.0,369.75,49.44609859904688,4.0,0.4813295267104183,0.0586818096641188,4.0,0.5619925695831048,1.1186706430207458,4.0,0.3566657157321299,1.1238700456677115,4.0,0.5619925695831048,1.1186706430207458,4.0,0.3566657157321299,1.1238700456677115,4.0,-5.551115123125783e-17,1.0,4.0,4.996003610813204e-16,0.9999999999999998,4.0,-5.551115123125783e-17,1.0,4.0,4.996003610813204e-16,0.9999999999999998,4.0,1.1102230246251563e-16,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,1.1102230246251563e-16,1.0,4.0,-1.3877787807814457e-17,1.0,4.0
1019,1019,GAL1,305.5,75.77032966236095,8.0,0.4786558203607864,0.0153569162754877,8.0,305.5,75.77032966236095,8.0,0.4786558203607864,0.0153569162754877,8.0,0.6058872951667752,0.8605231441571349,8.0,0.294389840406031,0.2225020569226865,8.0,0.6058872951667752,0.8605231441571349,8.0,0.294389840406031,0.2225020569226865,8.0,2.775557561562892e-17,1.0,8.0,-3.1814828549414642e-15,1.0,8.0,2.775557561562892e-17,1.0,8.0,-3.1814828549414642e-15,1.0,8.0,-2.775557561562892e-17,1.0,8.0,5.551115123125783e-17,1.0,8.0,-2.775557561562892e-17,1.0,8.0,5.551115123125783e-17,1.0,8.0
1020,1020,GAL10,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1021,1021,GAL11,216.25,20.006249023742555,4.0,0.456230582011241,0.0202331884991639,4.0,216.25,20.006249023742555,4.0,0.456230582011241,0.0202331884991639,4.0,0.0654527147617832,0.3678954518665365,4.0,-0.0632106271432995,0.3504799169200331,4.0,0.0654527147617832,0.3678954518665365,4.0,-0.0632106271432995,0.3504799169200331,4.0,2.775557561562892e-17,1.0,4.0,-1.3877787807814457e-15,1.0,4.0,2.775557561562892e-17,1.0,4.0,-1.3877787807814457e-15,1.0,4.0,8.326672684688674e-17,1.0,4.0,0.0,1.0,4.0,8.326672684688674e-17,1.0,4.0,0.0,1.0,4.0
1022,1022,GAL2,202.0,33.0252428706689,4.0,0.4965923757038691,0.0284962075787072,4.0,202.0,33.0252428706689,4.0,0.4965923757038691,0.0284962075787072,4.0,-0.1965909188487231,0.6073020801894419,4.0,0.6359376114410581,0.4936121889604296,4.0,-0.1965909188487231,0.6073020801894419,4.0,0.6359376114410581,0.4936121889604296,4.0,0.0,0.9999999999999998,4.0,1.0130785099704551e-15,1.0,4.0,0.0,0.9999999999999998,4.0,1.0130785099704551e-15,1.0,4.0,-5.551115123125783e-17,1.0,4.0,8.326672684688674e-17,0.9999999999999998,4.0,-5.551115123125783e-17,1.0,4.0,8.326672684688674e-17,0.9999999999999998,4.0
1023,1023,GAL3,326.0,91.7877987534291,3.0,0.4819895470387657,0.0167256489028173,3.0,326.0,91.7877987534291,3.0,0.4819895470387657,0.0167256489028173,3.0,0.3083946941905207,0.8222691234941133,3.0,0.3627147524179062,0.3434053153217301,3.0,0.3083946941905207,0.8222691234941133,3.0,0.3627147524179062,0.3434053153217301,3.0,0.0,1.0,3.0,1.0732155904709846e-15,1.0,3.0,0.0,1.0,3.0,1.0732155904709846e-15,1.0,3.0,4.625929269271486e-17,1.0,3.0,-3.7007434154171876e-17,1.0,3.0,4.625929269271486e-17,1.0,3.0,-3.7007434154171876e-17,1.0,3.0
1024,1024,GAL4,42.333333333333336,3.0550504633038926,3.0,0.309860161704947,0.0185312462202926,3.0,42.333333333333336,3.0550504633038926,3.0,0.309860161704947,0.0185312462202926,3.0,,,0.0,-2.4646439397670457,0.2587384163794078,3.0,,,0.0,-2.4646439397670457,0.2587384163794078,3.0,7.771561172376097e-16,1.0,3.0,-3.7007434154171876e-17,1.0000000000000002,3.0,7.771561172376097e-16,1.0,3.0,-3.7007434154171876e-17,1.0000000000000002,3.0,1.595020412044808e-14,1.0,3.0,-5.181040781584064e-16,1.0,3.0,1.595020412044808e-14,1.0,3.0,-5.181040781584064e-16,1.0,3.0
1025,1025,GAL7,236.33333333333331,46.91836882643442,3.0,0.3904488363700087,0.0486401865288381,3.0,236.33333333333331,46.91836882643442,3.0,0.3904488363700087,0.0486401865288381,3.0,-0.4971664830298739,1.2083963853345518,3.0,-1.223090129606466,0.9448252259377624,3.0,-0.4971664830298739,1.2083963853345518,3.0,-1.223090129606466,0.9448252259377624,3.0,2.220446049250313e-16,1.0,3.0,-3.4463173056072566e-16,1.0,3.0,2.220446049250313e-16,1.0,3.0,-3.4463173056072566e-16,1.0,3.0,1.8503717077085938e-17,1.0,3.0,-1.1882855810441126e-16,1.0,3.0,1.8503717077085938e-17,1.0,3.0,-1.1882855810441126e-16,1.0,3.0
1026,1026,GAL80,210.0,41.856899072912704,4.0,0.4629456466413135,0.0321842048217302,4.0,210.0,41.856899072912704,4.0,0.4629456466413135,0.0321842048217302,4.0,-0.0494787034884388,0.769707643841002,4.0,0.053107930050871,0.5574957912601575,4.0,-0.0494787034884388,0.769707643841002,4.0,0.053107930050871,0.5574957912601575,4.0,0.0,1.0,4.0,4.440892098500626e-16,1.0,4.0,0.0,1.0,4.0,4.440892098500626e-16,1.0,4.0,0.0,1.0,4.0,1.3877787807814457e-17,1.0,4.0,0.0,1.0,4.0,1.3877787807814457e-17,1.0,4.0
1027,1027,GAL83,243.33333333333331,18.230011885167087,3.0,0.4373276237462109,0.0132406305769493,3.0,243.33333333333331,18.230011885167087,3.0,0.4373276237462109,0.0132406305769493,3.0,0.4342425706502639,0.2355548357634571,3.0,-0.3705471111474432,0.1758461542260159,3.0,0.4342425706502639,0.2355548357634571,3.0,-0.3705471111474432,0.1758461542260159,3.0,5.181040781584064e-16,1.0,3.0,-1.3692750637043598e-15,0.9999999999999998,3.0,5.181040781584064e-16,1.0,3.0,-1.3692750637043598e-15,0.9999999999999998,3.0,-7.401486830834377e-17,1.0,3.0,-9.251858538542972e-17,1.0,3.0,-7.401486830834377e-17,1.0,3.0,-9.251858538542972e-17,1.0,3.0
1028,1028,GAP1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1029,1029,GAS1,123.0,12.884098726725126,4.0,0.4268704845745981,0.0040936351506196,3.0,123.0,12.884098726725126,4.0,0.4268704845745981,0.0040936351506196,3.0,-1.6493240455315303,0.2369260383261437,4.0,-0.5717871429398014,0.070910074679994,3.0,-1.6493240455315303,0.2369260383261437,4.0,-0.5717871429398014,0.070910074679994,3.0,0.0,1.0,4.0,-1.7763568394002505e-15,1.0,4.0,0.0,1.0,4.0,-1.7763568394002505e-15,1.0,4.0,-2.6367796834847473e-16,1.0,4.0,-1.1102230246251563e-16,1.0,4.0,-2.6367796834847473e-16,1.0,4.0,-1.1102230246251563e-16,1.0,4.0
1030,1030,GAS2,207.5,35.874782229304195,4.0,0.473016019073748,0.0240509012056171,4.0,207.5,35.874782229304195,4.0,0.473016019073748,0.0240509012056171,4.0,-0.0954512707885276,0.6597023361650872,4.0,0.2275472327647889,0.4166104544889161,4.0,-0.0954512707885276,0.6597023361650872,4.0,0.2275472327647889,0.4166104544889161,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,5.551115123125783e-17,1.0,4.0,0.0,1.0,4.0,5.551115123125783e-17,1.0,4.0,0.0,1.0,4.0
1031,1031,GAS3,187.0,41.825032376954994,4.0,0.4870469999093609,0.0311503181367881,4.0,187.0,41.825032376954994,4.0,0.4870469999093609,0.0311503181367881,4.0,-0.4724263226492561,0.7691216463111832,4.0,0.4705923167254998,0.5395867741293074,4.0,-0.4724263226492561,0.7691216463111832,4.0,0.4705923167254998,0.5395867741293074,4.0,0.0,0.9999999999999998,4.0,-4.2674197509029455e-16,0.9999999999999998,4.0,0.0,0.9999999999999998,4.0,-4.2674197509029455e-16,0.9999999999999998,4.0,2.775557561562892e-17,0.9999999999999998,4.0,9.020562075079396e-17,1.0,4.0,2.775557561562892e-17,0.9999999999999998,4.0,9.020562075079396e-17,1.0,4.0
1032,1032,GAS4,209.5,8.81286937760152,4.0,0.4657385119389912,0.0103656226075861,4.0,209.5,8.81286937760152,4.0,0.4657385119389912,0.0103656226075861,4.0,-0.0586732169484565,0.1620600922274712,4.0,0.1014860291102136,0.1795536353788885,4.0,-0.0586732169484565,0.1620600922274712,4.0,0.1014860291102136,0.1795536353788885,4.0,0.0,0.9999999999999998,4.0,-2.775557561562892e-17,1.0,4.0,0.0,0.9999999999999998,4.0,-2.775557561562892e-17,1.0,4.0,0.0,0.9999999999999998,4.0,2.775557561562892e-17,0.9999999999999998,4.0,0.0,0.9999999999999998,4.0,2.775557561562892e-17,0.9999999999999998,4.0
1033,1033,GAS5,242.25,46.29884807782299,4.0,0.4215869016444797,0.0210847884746658,4.0,242.25,46.29884807782299,4.0,0.4215869016444797,0.0210847884746658,4.0,0.1904592736691727,0.551289193579249,4.0,-0.4628212936252847,0.4802828351835806,4.0,0.1904592736691727,0.551289193579249,4.0,-0.4628212936252847,0.4802828351835806,4.0,0.0,1.0,4.0,1.3322676295501878e-15,1.0,4.0,0.0,1.0,4.0,1.3322676295501878e-15,1.0,4.0,-6.938893903907227e-17,1.0,4.0,0.0,1.0,4.0,-6.938893903907227e-17,1.0,4.0,0.0,1.0,4.0
1034,1034,GAT1,224.25,76.4738517403171,4.0,0.4605144770132031,0.0479969907535972,4.0,224.25,76.4738517403171,4.0,0.4605144770132031,0.0479969907535972,4.0,0.2125649301220675,1.4062797183314972,4.0,0.010995134565678,0.8314053582028077,4.0,0.2125649301220675,1.4062797183314972,4.0,0.010995134565678,0.8314053582028077,4.0,-3.4694469519536136e-17,0.9999999999999998,4.0,8.881784197001252e-16,1.0000000000000002,4.0,-3.4694469519536136e-17,0.9999999999999998,4.0,8.881784197001252e-16,1.0000000000000002,4.0,-2.775557561562892e-17,0.9999999999999998,4.0,-2.775557561562892e-17,1.0,4.0,-2.775557561562892e-17,0.9999999999999998,4.0,-2.775557561562892e-17,1.0,4.0
1035,1035,GAT2,231.0,58.61740355901138,3.0,0.4790963635529797,0.0098186975652727,3.0,231.0,58.61740355901138,3.0,0.4790963635529797,0.0098186975652727,3.0,0.2772584925524551,1.1126885955617734,3.0,0.3734831333176632,0.2040124128720361,3.0,0.2772584925524551,1.1126885955617734,3.0,0.3734831333176632,0.2040124128720361,3.0,1.8503717077085938e-17,1.0,3.0,-1.86887542478568e-15,1.0,3.0,1.8503717077085938e-17,1.0,3.0,-1.86887542478568e-15,1.0,3.0,-1.8503717077085938e-17,1.0,3.0,-7.401486830834377e-17,1.0,3.0,-1.8503717077085938e-17,1.0,3.0,-7.401486830834377e-17,1.0,3.0
1036,1036,GAT3,258.6666666666667,8.621678104251714,3.0,0.4088323289342336,0.0352387062334014,4.0,258.6666666666667,8.621678104251714,3.0,0.4088323289342336,0.0352387062334014,4.0,0.8454539399532904,0.1585442707549657,3.0,-0.8842446327954813,0.6104059591775306,4.0,0.8454539399532904,0.1585442707549657,3.0,-0.8842446327954813,0.6104059591775306,4.0,0.0,1.0,4.0,-1.1934897514720433e-15,1.0,4.0,0.0,1.0,4.0,-1.1934897514720433e-15,1.0,4.0,-5.551115123125783e-17,1.0,4.0,6.938893903907227e-17,1.0,4.0,-5.551115123125783e-17,1.0,4.0,6.938893903907227e-17,1.0,4.0
1037,1037,GAT4,206.66666666666663,11.015141094572204,3.0,0.3731692192642028,0.1065407644148093,3.0,206.66666666666663,11.015141094572204,3.0,0.3731692192642028,0.1065407644148093,3.0,-0.1107754598885572,0.2025577261160779,3.0,-1.502002121427531,1.8455024161042164,3.0,-0.1107754598885572,0.2025577261160779,3.0,-1.502002121427531,1.8455024161042164,3.0,-8.187894806610529e-16,1.0,3.0,-1.480297366166875e-16,1.0,3.0,-8.187894806610529e-16,1.0,3.0,-1.480297366166875e-16,1.0,3.0,7.864079757761526e-17,1.0,3.0,0.0,1.0,3.0,7.864079757761526e-17,1.0,3.0,0.0,1.0,3.0
1038,1038,GBP2,255.5,33.6699668349505,4.0,0.4924424052907895,0.0284521419901928,4.0,255.5,33.6699668349505,4.0,0.4924424052907895,0.0284521419901928,4.0,0.787222021373178,0.6191579265246084,4.0,0.5640516956024926,0.4928488834733979,4.0,0.787222021373178,0.6191579265246084,4.0,0.5640516956024926,0.4928488834733979,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,2.775557561562892e-17,1.0,4.0,-5.551115123125783e-17,1.0,4.0,2.775557561562892e-17,1.0,4.0,-5.551115123125783e-17,1.0,4.0
1039,1039,GCN1,328.0,68.425141578224,4.0,0.4983097029042292,0.0202106172028024,4.0,328.0,68.425141578224,4.0,0.4983097029042292,0.0202106172028024,4.0,0.2496141503795015,0.3498282356059123,4.0,0.5575239214627429,0.4253639386753906,4.0,0.2496141503795015,0.3498282356059123,4.0,0.5575239214627429,0.4253639386753906,4.0,0.0,1.0,4.0,6.860831347488272e-16,1.0,4.0,0.0,1.0,4.0,6.860831347488272e-16,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,0.0,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,0.0,1.0,4.0
1040,1040,GCN2,225.75,68.04594036384536,4.0,0.479269133082173,0.0082673950268834,3.0,225.75,68.04594036384536,4.0,0.479269133082173,0.0082673950268834,3.0,-0.1657920861729396,0.9487841765909432,4.0,0.3730927803558519,0.1874192885321595,3.0,-0.1657920861729396,0.9487841765909432,4.0,0.3730927803558519,0.1874192885321595,3.0,2.775557561562892e-17,1.0,4.0,9.992007221626409e-16,1.0,4.0,2.775557561562892e-17,1.0,4.0,9.992007221626409e-16,1.0,4.0,-1.3877787807814457e-17,0.9999999999999998,4.0,5.551115123125783e-17,1.0,4.0,-1.3877787807814457e-17,0.9999999999999998,4.0,5.551115123125783e-17,1.0,4.0
1041,1041,GCN20,245.75,58.43158392513418,4.0,0.4894761127498128,0.0078019653615599,4.0,245.75,58.43158392513418,4.0,0.4894761127498128,0.0078019653615599,4.0,0.6079290089028315,1.0744999697796085,4.0,0.5126694844712607,0.1351458852788082,4.0,0.6079290089028315,1.0744999697796085,4.0,0.5126694844712607,0.1351458852788082,4.0,0.0,1.0000000000000002,4.0,5.35682609381638e-15,1.0,4.0,0.0,1.0000000000000002,4.0,5.35682609381638e-15,1.0,4.0,0.0,1.0,4.0,8.326672684688674e-17,1.0,4.0,0.0,1.0,4.0,8.326672684688674e-17,1.0,4.0
1042,1042,GCN3,210.0,49.72591544322403,4.0,0.4779132255194062,0.0229245894662309,4.0,210.0,49.72591544322403,4.0,0.4779132255194062,0.0229245894662309,4.0,-0.0494787034884388,0.9144111977088576,4.0,0.3123767942689212,0.3971004477066216,4.0,-0.0494787034884388,0.9144111977088576,4.0,0.3123767942689212,0.3971004477066216,4.0,0.0,1.0,4.0,-1.1657341758564144e-15,1.0,4.0,0.0,1.0,4.0,-1.1657341758564144e-15,1.0,4.0,5.551115123125783e-17,1.0,4.0,0.0,1.0,4.0,5.551115123125783e-17,1.0,4.0,0.0,1.0,4.0
1043,1043,GCN4,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1044,1044,GCN5,92.0,8.717797887081348,3.0,0.4059809939897731,0.0230393790519109,3.0,92.0,8.717797887081348,3.0,0.4059809939897731,0.0230393790519109,3.0,-2.28873533656946,0.1231347277895996,3.0,-0.8047269723118721,0.4258496876128037,3.0,-2.28873533656946,0.1231347277895996,3.0,-0.8047269723118721,0.4258496876128037,3.0,-3.7007434154171876e-17,1.0,3.0,1.3877787807814457e-17,1.0,3.0,-3.7007434154171876e-17,1.0,3.0,1.3877787807814457e-17,1.0,3.0,-2.0816681711721685e-17,1.0,3.0,3.7007434154171876e-17,1.0,3.0,-2.0816681711721685e-17,1.0,3.0,3.7007434154171876e-17,1.0,3.0
1045,1045,GCR2,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1046,1046,GCS1,234.5,38.23174945861968,4.0,0.469410057079637,0.0126211595615079,4.0,234.5,38.23174945861968,4.0,0.469410057079637,0.0126211595615079,4.0,0.4010524560524317,0.7030446699946113,4.0,0.1650846475837604,0.2186241162501173,4.0,0.4010524560524317,0.7030446699946113,4.0,0.1650846475837604,0.2186241162501173,4.0,-1.3877787807814457e-17,0.9999999999999998,4.0,3.2959746043559335e-15,1.0,4.0,-1.3877787807814457e-17,0.9999999999999998,4.0,3.2959746043559335e-15,1.0,4.0,-6.245004513516506e-17,0.9999999999999998,4.0,-1.1102230246251563e-16,1.0,4.0,-6.245004513516506e-17,0.9999999999999998,4.0,-1.1102230246251563e-16,1.0,4.0
1047,1047,GCV1,283.0,85.5258245599928,4.0,0.4668041154226699,0.0312837483230361,4.0,283.0,85.5258245599928,4.0,0.4668041154226699,0.0312837483230361,4.0,0.893791917259355,1.1795018420700625,4.0,0.3530105544963058,0.3713586660606152,4.0,0.893791917259355,1.1795018420700625,4.0,0.3530105544963058,0.3713586660606152,4.0,-2.775557561562892e-17,0.9999999999999998,4.0,-1.7832957333041577e-15,1.0,4.0,-2.775557561562892e-17,0.9999999999999998,4.0,-1.7832957333041577e-15,1.0,4.0,6.938893903907228e-18,1.0,4.0,0.0,1.0,4.0,6.938893903907228e-18,1.0,4.0,0.0,1.0,4.0
1048,1048,GCV2,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1049,1049,GCV3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1050,1050,GCY1,269.5,38.30143600441112,4.0,0.5045621469325078,0.0241441834930385,4.0,269.5,38.30143600441112,4.0,0.5045621469325078,0.0241441834930385,4.0,0.9370079460633096,0.6425690530873117,4.0,0.8251655836162975,0.3676105454226486,4.0,0.9370079460633096,0.6425690530873117,4.0,0.8251655836162975,0.3676105454226486,4.0,0.0,1.0,4.0,1.7208456881689926e-15,1.0,4.0,0.0,1.0,4.0,1.7208456881689926e-15,1.0,4.0,8.326672684688674e-17,1.0,4.0,0.0,1.0,4.0,8.326672684688674e-17,1.0,4.0,0.0,1.0,4.0
1051,1051,GDA1,302.5,65.13831437794502,4.0,0.4829477701995764,0.0238197216497628,4.0,302.5,65.13831437794502,4.0,0.4829477701995764,0.0238197216497628,4.0,1.535688650199805,1.0539318145567853,4.0,0.5226748548140118,0.5334153831743808,4.0,1.535688650199805,1.0539318145567853,4.0,0.5226748548140118,0.5334153831743808,4.0,4.163336342344337e-17,1.0,4.0,1.1796119636642288e-15,1.0,4.0,4.163336342344337e-17,1.0,4.0,1.1796119636642288e-15,1.0,4.0,-7.63278329429795e-17,1.0,4.0,-1.249000902703301e-16,1.0,4.0,-7.63278329429795e-17,1.0,4.0,-1.249000902703301e-16,1.0,4.0
1052,1052,GDB1,322.75,52.942578957457926,4.0,0.471149803877608,0.0121984570526362,4.0,322.75,52.942578957457926,4.0,0.471149803877608,0.0121984570526362,4.0,0.0426874395480626,0.3923322369490722,4.0,0.1070932248684916,0.2761778435664493,4.0,0.0426874395480626,0.3923322369490722,4.0,0.1070932248684916,0.2761778435664493,4.0,0.0,1.0,4.0,-1.1657341758564144e-15,1.0,4.0,0.0,1.0,4.0,-1.1657341758564144e-15,1.0,4.0,-2.775557561562892e-17,1.0,4.0,-2.775557561562892e-17,1.0,4.0,-2.775557561562892e-17,1.0,4.0,-2.775557561562892e-17,1.0,4.0
1053,1053,GDE1,232.25,41.36322843621695,4.0,0.4420342315551824,0.02014416630859,4.0,232.25,41.36322843621695,4.0,0.4420342315551824,0.02014416630859,4.0,-0.0023533148244675,0.3950455483504968,4.0,-0.2807502262005044,0.2790237812714464,4.0,-0.0023533148244675,0.3950455483504968,4.0,-0.2807502262005044,0.2790237812714464,4.0,-5.551115123125783e-17,1.0,4.0,6.661338147750939e-16,1.0,4.0,-5.551115123125783e-17,1.0,4.0,6.661338147750939e-16,1.0,4.0,-1.6479873021779667e-17,1.0,4.0,0.0,1.0,4.0,-1.6479873021779667e-17,1.0,4.0,0.0,1.0,4.0
1054,1054,GDH1,202.0,36.76048603233278,4.0,0.4699888218430676,0.0504887705374692,4.0,202.0,36.76048603233278,4.0,0.4699888218430676,0.0504887705374692,4.0,-0.1965909188487231,0.6759895672421578,4.0,0.1751100287149549,0.8745680446805495,4.0,-0.1965909188487231,0.6759895672421578,4.0,0.1751100287149549,0.8745680446805495,4.0,-2.775557561562892e-17,1.0,4.0,-3.157196726277789e-16,1.0,4.0,-2.775557561562892e-17,1.0,4.0,-3.157196726277789e-16,1.0,4.0,4.163336342344337e-17,1.0,4.0,-3.4694469519536136e-17,1.0,4.0,4.163336342344337e-17,1.0,4.0,-3.4694469519536136e-17,1.0,4.0
1055,1055,GDH2,233.0,51.406873729752,4.0,0.4934617376926579,0.0112828136713105,4.0,233.0,51.406873729752,4.0,0.4934617376926579,0.0112828136713105,4.0,0.3734689156723785,0.9453223848912772,4.0,0.5817086029918288,0.1954412473500417,4.0,0.3734689156723785,0.9453223848912772,4.0,0.5817086029918288,0.1954412473500417,4.0,2.775557561562892e-17,1.0,4.0,0.0,1.0,4.0,2.775557561562892e-17,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,4.440892098500626e-16,1.0,4.0,0.0,1.0,4.0,4.440892098500626e-16,1.0,4.0
1056,1056,GDH3,364.75,100.9005285747635,4.0,0.4989074175160846,0.012998225418872,4.0,364.75,100.9005285747635,4.0,0.4989074175160846,0.012998225418872,4.0,0.6393858308148707,0.9921944349608244,4.0,0.6427457260857797,0.3700104583971493,4.0,0.6393858308148707,0.9921944349608244,4.0,0.6427457260857797,0.3700104583971493,4.0,0.0,1.0,4.0,3.191891195797325e-15,1.0,4.0,0.0,1.0,4.0,3.191891195797325e-15,1.0,4.0,0.0,1.0,4.0,-5.551115123125783e-17,1.0,4.0,0.0,1.0,4.0,-5.551115123125783e-17,1.0,4.0
1057,1057,GDS1,148.75,13.9134227756269,4.0,0.4060617945549613,0.0161994193964788,4.0,148.75,13.9134227756269,4.0,0.4060617945549613,0.0161994193964788,4.0,-1.1758066023406153,0.2558543059708386,4.0,-0.9322359149955946,0.280606843773797,4.0,-1.1758066023406153,0.2558543059708386,4.0,-0.9322359149955946,0.280606843773797,4.0,2.775557561562892e-17,1.0,4.0,-1.7347234759768069e-15,1.0,4.0,2.775557561562892e-17,1.0,4.0,-1.7347234759768069e-15,1.0,4.0,-9.714451465470121e-17,1.0,4.0,-4.163336342344337e-17,1.0,4.0,-9.714451465470121e-17,1.0,4.0,-4.163336342344337e-17,1.0,4.0
1058,1058,GDT1,208.75,29.34138147168035,4.0,0.53980918438467,0.0202931711733627,4.0,208.75,29.34138147168035,4.0,0.53980918438467,0.0202931711733627,4.0,-0.1657934913696413,0.4103860462245874,4.0,1.5875628119740113,0.3766490909166182,4.0,-0.1657934913696413,0.4103860462245874,4.0,1.5875628119740113,0.3766490909166182,4.0,3.122502256758253e-17,1.0,4.0,-2.6020852139652106e-17,1.0,4.0,3.122502256758253e-17,1.0,4.0,-2.6020852139652106e-17,1.0,4.0,0.0,1.0,4.0,5.551115123125784e-16,1.0,4.0,0.0,1.0,4.0,5.551115123125784e-16,1.0,4.0
1059,1059,GEA1,223.66666666666663,99.16820727094613,3.0,0.3926446148242395,0.1108463694076462,3.0,223.66666666666663,99.16820727094613,3.0,0.3926446148242395,0.1108463694076462,3.0,-0.0192650962729899,1.6918395282538938,3.0,,,0.0,-0.0192650962729899,1.6918395282538938,3.0,,,0.0,-1.1102230246251563e-16,1.0,3.0,2.96059473233375e-16,1.0,3.0,-1.1102230246251563e-16,1.0,3.0,2.96059473233375e-16,1.0,3.0,0.0,1.0,3.0,7.401486830834377e-17,1.0,3.0,0.0,1.0,3.0,7.401486830834377e-17,1.0,3.0
1060,1060,GEF1,254.33333333333331,53.96603870336727,3.0,0.5697434512224618,0.0222539528115906,3.0,254.33333333333331,53.96603870336727,3.0,0.5697434512224618,0.0222539528115906,3.0,0.3043509547203337,0.5849499419935079,3.0,1.9452830358555784,0.3254846257591031,3.0,0.3043509547203337,0.5849499419935079,3.0,1.9452830358555784,0.3254846257591031,3.0,1.480297366166875e-16,1.0,3.0,-1.6283271027835629e-15,1.0,3.0,1.480297366166875e-16,1.0,3.0,-1.6283271027835629e-15,1.0,3.0,0.0,1.0,3.0,4.625929269271486e-16,1.0,3.0,0.0,1.0,3.0,4.625929269271486e-16,1.0,3.0
1061,1061,GEM1,195.5,25.199206336708308,4.0,0.5095810755420023,0.0234309052033812,4.0,195.5,25.199206336708308,4.0,0.5095810755420023,0.0234309052033812,4.0,-0.3485735278814577,0.4333735854508577,4.0,0.9572777924264556,0.4538796747404071,4.0,-0.3485735278814577,0.4333735854508577,4.0,0.9572777924264556,0.4538796747404071,4.0,-5.551115123125783e-17,1.0,4.0,3.209238430557093e-17,0.9999999999999998,4.0,-5.551115123125783e-17,1.0,4.0,3.209238430557093e-17,0.9999999999999998,4.0,-1.1102230246251563e-16,1.0,4.0,-9.020562075079396e-17,1.0,4.0,-1.1102230246251563e-16,1.0,4.0,-9.020562075079396e-17,1.0,4.0
1062,1062,GEP3,208.0,39.04698025029166,4.0,0.4747734325114885,0.0221660674863043,4.0,208.0,39.04698025029166,4.0,0.4747734325114885,0.0221660674863043,4.0,-0.105435234890538,0.7336963896684194,4.0,0.3203519278144203,0.3578015189057432,4.0,-0.105435234890538,0.7336963896684194,4.0,0.3203519278144203,0.3578015189057432,4.0,0.0,1.0,4.0,1.3877787807814457e-17,1.0,4.0,0.0,1.0,4.0,1.3877787807814457e-17,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,6.938893903907227e-17,0.9999999999999998,4.0,-1.3877787807814457e-17,1.0,4.0,6.938893903907227e-17,0.9999999999999998,4.0
