,gene,area_mean,area_std,area_count,mean_intensity_mean,mean_intensity_std,mean_intensity_count,corrected_area_mean,corrected_area_std,corrected_area_count,corrected_mean_intensity_mean,corrected_mean_intensity_std,corrected_mean_intensity_count,area_Z_mean,area_Z_std,area_Z_count,mean_intensity_Z_mean,mean_intensity_Z_std,mean_intensity_Z_count,corrected_area_Z_mean,corrected_area_Z_std,corrected_area_Z_count,corrected_mean_intensity_Z_mean,corrected_mean_intensity_Z_std,corrected_mean_intensity_Z_count
885,ERV46,273.0,8.717797887081348,3.0,0.48526210015603594,0.016129970005578476,4.0,260.16325779052414,3.4024443741984975,3.0,0.5045246641181661,0.013925478896158399,4.0,0.0,0.9999999999999999,4.0,-8.881784197001252e-16,1.0,4.0,-5.551115123125783e-17,0.9999999999999999,4.0,3.9968028886505635e-15,1.0,4.0
886,ESBP6,232.66666666666666,91.04577603235272,3.0,0.399729629305007,0.11994400039749635,3.0,152.49526957957303,53.39279083584229,3.0,0.43181331134083384,0.14604227751410861,3.0,-6.013708050052931e-17,1.0,3.0,-1.295260195396016e-16,1.0,3.0,1.0177044392397268e-16,0.9999999999999999,3.0,1.4802973661668753e-16,1.0,3.0
887,ESC1,197.66666666666666,21.03172207246314,3.0,0.4976392669969214,0.024740448653418495,3.0,193.26020695562977,16.775824419974665,3.0,0.5097623662121976,0.027689742464055072,3.0,-5.181040781584064e-16,1.0,3.0,3.700743415417188e-17,1.0,3.0,5.551115123125783e-16,1.0,3.0,1.3692750637043598e-15,0.9999999999999999,3.0
888,ESC2,212.75,72.48620558423514,4.0,0.4316205304233478,0.04877802225815711,4.0,175.7622280210225,39.90702380150493,4.0,0.4758395448840081,0.042673803592374666,4.0,2.7755575615628914e-17,1.0,4.0,-2.740863092043355e-16,1.0,4.0,3.885780586188048e-16,1.0,4.0,9.575673587391975e-16,1.0,4.0
889,ESC8,333.75,53.89727884287542,4.0,0.5123701802758555,0.02971093541659262,4.0,222.77414971524377,38.72401374022742,4.0,0.5309767425481053,0.028435483260999605,4.0,-1.3877787807814457e-17,1.0,4.0,-1.887379141862766e-15,1.0,4.0,0.0,0.9999999999999998,4.0,-1.4432899320127035e-15,1.0,4.0
890,EST1,187.75,10.500000000000002,4.0,0.42654018402154675,0.022266772199718454,4.0,187.75,10.500000000000002,4.0,0.42654018402154675,0.022266772199718454,4.0,-2.7755575615628914e-17,0.9999999999999999,4.0,-6.106226635438361e-16,1.0,4.0,-2.7755575615628914e-17,0.9999999999999999,4.0,-6.106226635438361e-16,1.0,4.0
891,EST2,236.75,22.559181427229728,4.0,0.48269466777933046,0.012535734296035368,4.0,231.09052019018463,23.777952313384144,4.0,0.509990124659729,0.0011610892638038578,3.0,0.0,0.9999999999999998,4.0,-5.495603971894525e-15,1.0,4.0,2.983724378680108e-16,1.0,4.0,-8.326672684688674e-16,0.9999999999999998,4.0
892,EST3,225.33333333333334,70.46512139586032,3.0,0.35905648944562,0.08538906814613792,3.0,216.0519388055493,72.71061128701288,3.0,0.39491266779644335,0.10515857648975746,3.0,1.4802973661668753e-16,1.0000000000000002,3.0,6.56881956236551e-16,0.9999999999999999,3.0,-2.9605947323337506e-16,1.0,3.0,-9.25185853854297e-18,1.0,3.0
893,ETP1,270.75,24.67623688220444,4.0,0.4695671275974622,0.008934978638624599,4.0,256.8016683538621,23.5163386743409,4.0,0.48067058535827034,0.00874272773208778,4.0,0.0,1.0,4.0,-6.161737786669619e-15,1.0,4.0,-1.4988010832439613e-15,1.0,4.0,-1.609823385706477e-15,1.0,4.0
894,ETR1,309.0,70.75780286771676,4.0,0.3673832232247877,0.02832725003181124,4.0,166.1160892825147,20.849475518099894,3.0,0.363650186882067,0.013588541916755213,3.0,-5.551115123125783e-17,1.0,4.0,4.440892098500626e-16,1.0,4.0,4.440892098500626e-16,1.0,3.0,-4.0846955447667215e-15,0.9999999999999999,3.0
895,EUG1,255.25,17.44276354251241,4.0,0.4970946682023687,0.020406077311532062,4.0,244.4694268437264,12.529194276164256,4.0,0.5061289508292492,0.01868615263145392,4.0,0.0,0.9999999999999998,4.0,1.3877787807814457e-15,0.9999999999999999,4.0,-2.7755575615628914e-17,0.9999999999999999,4.0,2.275957200481571e-15,0.9999999999999998,4.0
896,EXG1,235.0,32.93427798915086,4.0,0.4689025867811016,0.0259437739411573,4.0,226.40851260330732,36.67123262582081,4.0,0.4976400646891261,0.03610024641840559,4.0,0.0,1.0,4.0,-5.412337245047638e-16,0.9999999999999999,4.0,-2.2898349882893854e-16,1.0,4.0,7.771561172376096e-16,1.0,4.0
897,EXG2,353.0,108.78419002777932,4.0,0.4481308698516446,0.017669040228831104,3.0,243.71660382736087,38.60123882117513,4.0,0.4618844160123827,0.016803541499806937,3.0,0.0,0.9999999999999998,4.0,1.3877787807814457e-16,1.0,4.0,5.273559366969494e-16,1.0,4.0,1.942890293094024e-16,0.9999999999999998,4.0
898,EXO1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
899,EXO5,148.0,20.800641015763592,4.0,0.5773511772170479,0.0077622752197541835,4.0,142.2203292746227,25.254847028270813,4.0,0.6047526864078995,0.0017096620759481105,3.0,-2.7755575615628914e-17,1.0,4.0,-3.552713678800501e-15,1.0,4.0,1.6653345369377348e-16,1.0,4.0,-5.329070518200751e-15,1.0,4.0
900,FAA1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
901,FAA3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
902,FAA4,407.5,99.33277404764252,4.0,0.4875725975387598,0.015707170780755033,4.0,257.5766205941956,43.849477215861754,4.0,0.49614045950879504,0.02021754222296987,4.0,0.0,0.9999999999999999,4.0,-8.881784197001252e-16,1.0,4.0,-3.3306690738754696e-16,1.0,4.0,-3.4416913763379853e-15,0.9999999999999999,4.0
903,FAB1,200.25,9.251126057585278,4.0,0.4462031733677707,0.013385549634096841,4.0,184.44951312358046,19.59005972885832,4.0,0.47465260217206,0.025145250631448242,4.0,1.3877787807814457e-17,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,7.320533068622126e-16,1.0,4.0,0.0,1.0,4.0
904,FAP1,235.66666666666666,15.044378795195675,3.0,0.37678278014586003,0.031703270620442446,3.0,238.37636310980022,5.451800603442409,3.0,0.38749544304182454,0.029215194440778195,3.0,-6.661338147750939e-16,1.0,3.0,1.7763568394002505e-15,1.0,3.0,-3.478698810492157e-15,0.9999999999999999,3.0,-5.921189464667501e-16,1.0,3.0
905,FAR1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
906,FAR10,199.75,39.59271818571356,4.0,0.4473102494232141,0.027424156599008365,4.0,199.75,39.59271818571356,4.0,0.4473102494232141,0.027424156599008365,4.0,-5.551115123125783e-17,1.0,4.0,-4.996003610813204e-16,1.0,4.0,-5.551115123125783e-17,1.0,4.0,-4.996003610813204e-16,1.0,4.0
907,FAR11,210.25,58.608162116437896,4.0,0.4412585307591839,0.03158429212277332,4.0,219.45883667174044,62.78491545396666,4.0,0.44383193936580306,0.03193310841512265,4.0,0.0,1.0,4.0,4.3194614551822497e-16,0.9999999999999999,4.0,-5.551115123125783e-17,1.0,4.0,-4.163336342344337e-17,0.9999999999999998,4.0
908,FAR3,241.5,32.00520790954706,4.0,0.4190443637463137,0.006676756580602574,4.0,236.3240804707255,24.646447316155186,4.0,0.45077762732368654,0.0033724368990081435,4.0,0.0,1.0,4.0,2.7755575615628914e-17,1.0,4.0,-1.4155343563970746e-15,1.0,4.0,8.271161533457416e-15,1.0,4.0
909,FAR7,205.75,29.79233682229934,4.0,0.41631745490870564,0.027328966122436838,4.0,206.74640953342706,31.896168748690254,4.0,0.42400521407888764,0.02820436058410199,4.0,0.0,0.9999999999999999,4.0,-5.342948306008566e-16,1.0,4.0,2.7755575615628914e-16,1.0,4.0,4.787836793695988e-16,0.9999999999999999,4.0
910,FAR8,302.75,53.97761881866719,4.0,0.45141844993123204,0.03231597510731223,4.0,193.087796875069,34.232685040545086,4.0,0.4596266639133665,0.038940726308478,4.0,0.0,1.0,4.0,-4.440892098500626e-16,1.0,4.0,-7.771561172376096e-16,1.0,4.0,1.0651202142497596e-15,1.0,4.0
911,FAT1,179.5,44.650494584793414,4.0,0.4472539519547577,0.02366639993578849,4.0,178.9423114870821,39.232520460487834,4.0,0.4728149132340228,0.03606995894372647,4.0,0.0,1.0,4.0,1.7763568394002505e-15,1.0,4.0,7.771561172376096e-16,1.0,4.0,-4.163336342344337e-16,0.9999999999999999,4.0
912,FAU1,318.25,51.6809120146565,4.0,0.47661703036501435,0.018031732225639002,4.0,215.37493115243328,23.533509983224523,4.0,0.4806137793404242,0.018658452494360645,4.0,1.3877787807814457e-17,1.0,4.0,7.771561172376096e-16,1.0,4.0,-3.191891195797325e-16,1.0,4.0,0.0,1.0,4.0
913,FBP1,243.0,22.642143596988923,4.0,0.4519416877502048,0.015457351557992322,4.0,235.69881518750793,24.960409227548812,4.0,0.4810152600739588,0.02212096415773284,4.0,0.0,1.0,4.0,-2.699229728619912e-15,0.9999999999999999,4.0,0.0,1.0,4.0,-3.12944115066216e-15,0.9999999999999999,4.0
914,FBP26,218.0,13.341664064126334,4.0,0.4794621019466248,0.006942536526623636,4.0,218.0,13.341664064126334,4.0,0.4794621019466248,0.006942536526623636,4.0,0.0,1.0,4.0,-3.9968028886505635e-15,1.0,4.0,0.0,1.0,4.0,-3.9968028886505635e-15,1.0,4.0
915,FCJ1,208.75,51.674461777555074,4.0,0.4812839510620338,0.013550774365289689,4.0,205.3232591854499,43.122440936988994,4.0,0.5012006206314341,0.015545520763411081,4.0,0.0,1.0,4.0,0.0,1.0,4.0,-1.942890293094024e-16,1.0,4.0,9.228728892196614e-16,0.9999999999999999,4.0
916,FCY1,162.75,22.36626924634504,4.0,0.4529371143311966,0.024108164443194278,4.0,159.60982319224442,25.88195461013671,4.0,0.4819318802482997,0.022086575031426258,4.0,0.0,1.0,4.0,5.551115123125783e-16,1.0,4.0,-5.273559366969494e-16,1.0,4.0,1.27675647831893e-15,1.0,4.0
917,FCY2,207.5,22.24859546128699,4.0,0.4757850218599552,0.013199858302008592,4.0,207.5,22.24859546128699,4.0,0.4757850218599552,0.013199858302008592,4.0,0.0,1.0,4.0,2.1094237467877974e-15,0.9999999999999998,4.0,0.0,1.0,4.0,2.1094237467877974e-15,0.9999999999999998,4.0
918,FCY21,233.5,22.546248764114473,4.0,0.4525986555310956,0.013140127856011841,4.0,234.66347466862953,19.42548101296505,4.0,0.45392461432808984,0.011682641727269572,4.0,0.0,1.0,4.0,-2.0816681711721685e-15,0.9999999999999998,4.0,-1.0547118733938987e-15,0.9999999999999999,4.0,-3.552713678800501e-15,1.0,4.0
919,FCY22,194.66666666666666,33.26158945891391,3.0,0.39308894212385104,0.017201102547637726,3.0,,,0.0,0.3989859083088288,0.01514340682096635,3.0,-2.9605947323337506e-16,1.0,3.0,2.1834386150961413e-15,0.9999999999999999,3.0,2.220446049250313e-16,0.9999999999999999,3.0,-2.4609943712524305e-15,1.0,3.0
920,FEN1,84.0,31.04834939252005,3.0,0.39034385996413873,0.05363839115687007,3.0,75.34701665879608,21.671623701298724,3.0,0.4139401154188052,0.05601412768597853,3.0,-3.700743415417188e-17,1.0,3.0,-2.9605947323337506e-16,0.9999999999999998,3.0,2.220446049250313e-16,0.9999999999999999,3.0,3.7007434154171886e-16,1.0,3.0
921,FEN2,130.75,29.0674502952472,4.0,0.438775764139825,0.027168757613104506,4.0,131.14309692575011,28.9109994329197,4.0,0.443336348493477,0.023956018051230276,4.0,-2.42861286636753e-17,1.0,4.0,5.134781488891349e-16,1.0,4.0,-2.0122792321330962e-16,0.9999999999999998,4.0,5.689893001203927e-16,1.0,4.0
922,FES1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
923,FET3,220.75,19.2591969372211,4.0,0.4405510156893174,0.012342383061461125,4.0,212.93973365088985,24.402842168202067,4.0,0.46625484821201413,0.011381239374792405,4.0,-2.7755575615628914e-17,1.0,4.0,2.248201624865942e-15,0.9999999999999999,4.0,6.349087922075114e-16,1.0,4.0,-1.2351231148954867e-15,1.0,4.0
924,FET4,337.0,39.45461527713414,4.0,0.47028320537524043,0.02332345901621694,4.0,213.00787292096913,30.857356854378413,4.0,0.4791413764381175,0.02808364400726801,4.0,0.0,0.9999999999999999,4.0,6.106226635438361e-16,1.0,4.0,-2.671474153004283e-16,1.0,4.0,-9.992007221626409e-16,1.0,4.0
925,FET5,243.75,45.96647328941678,4.0,0.47988270648276,0.020130094221085856,4.0,243.75,45.96647328941678,4.0,0.47988270648276,0.020130094221085856,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0
926,FIG1,258.25,12.203141671990318,4.0,0.43132695440269764,0.019029882547769817,4.0,263.98708416212503,23.290121311876785,4.0,0.4643672886318755,0.024629571280138287,4.0,2.7755575615628914e-17,1.0,4.0,-1.4432899320127035e-15,1.0,4.0,-5.551115123125783e-17,0.9999999999999998,4.0,2.220446049250313e-15,1.0,4.0
927,FIG2,213.25,26.837473800639284,4.0,0.477185734246693,0.009909206395956731,4.0,202.54826591522414,18.604576488341376,4.0,0.4934280329320192,0.01721094573707688,4.0,-2.7755575615628914e-17,0.9999999999999999,4.0,5.551115123125783e-17,0.9999999999999998,4.0,3.885780586188048e-16,1.0,4.0,2.4424906541753444e-15,1.0,4.0
928,FIG4,285.75,44.289765559701635,4.0,0.39867897167200245,0.06984247075191134,4.0,282.45054118502435,0.33186908047281577,3.0,0.4291554163734064,0.07349550085142859,4.0,2.7755575615628914e-17,1.0,4.0,5.967448757360216e-16,0.9999999999999999,4.0,-8.604228440844963e-16,0.9999999999999999,4.0,-1.5959455978986625e-16,1.0,4.0
929,FIN1,232.5,40.02082791080998,4.0,0.49523655450585413,0.008665777815662197,4.0,232.5,40.02082791080998,4.0,0.49523655450585413,0.008665777815662197,4.0,-5.551115123125783e-17,0.9999999999999999,4.0,-3.1710745140856034e-15,0.9999999999999999,4.0,-5.551115123125783e-17,0.9999999999999999,4.0,-3.1710745140856034e-15,0.9999999999999999,4.0
930,FIR1,249.25,29.90401310861136,4.0,0.49883223083483835,0.024034908285466044,4.0,240.7053081643333,27.75574485281893,4.0,0.5075780132676667,0.016946280750260077,4.0,0.0,0.9999999999999999,4.0,-5.551115123125783e-16,1.0,4.0,2.7755575615628914e-16,1.0,4.0,-2.4980018054066022e-15,1.0,4.0
931,FIS1,279.6666666666667,121.69771293386468,3.0,0.4118399278467792,0.13014386621366725,3.0,255.8659098697442,110.31286294257644,3.0,,,0.0,1.4802973661668753e-16,1.0,3.0,-1.4802973661668753e-16,1.0,3.0,-7.401486830834377e-17,1.0,3.0,7.401486830834377e-17,1.0,3.0
932,FIT1,244.0,19.313207915827967,3.0,0.47974624842389707,0.005392696206595351,3.0,233.62960952710594,4.151231952813956,3.0,0.5052640257882958,0.0052876049035666525,3.0,3.700743415417188e-17,0.9999999999999999,3.0,-6.8833827526759706e-15,0.9999999999999998,3.0,-4.588921835117314e-15,1.0,3.0,3.700743415417188e-17,1.0,3.0
933,FIT2,237.0,34.68909530866052,4.0,0.45116880501927104,0.029262531782338026,4.0,226.2089558098587,26.49576507765697,4.0,0.4754621575799294,0.033509572119492737,4.0,2.7755575615628914e-17,1.0,4.0,-4.996003610813204e-16,1.0,4.0,5.689893001203927e-16,1.0,4.0,2.7755575615628914e-17,1.0,4.0
934,FIT3,278.25,21.884164746836163,4.0,0.4964309762420088,0.01059866699372199,4.0,266.19838456964413,18.198283379082763,4.0,0.5229880459595471,0.009235908061188357,4.0,0.0,1.0,4.0,2.6645352591003757e-15,0.9999999999999999,4.0,3.885780586188048e-16,1.0,4.0,-5.9674487573602164e-15,1.0,4.0
935,FKH1,226.5,18.411952639521967,4.0,0.44165841915489623,0.016507057943047403,4.0,222.48735752024928,19.565977763655567,4.0,0.4528122432579731,0.019512151405590424,4.0,-2.0816681711721685e-17,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,-1.0547118733938987e-15,1.0,4.0,2.1094237467877974e-15,1.0,4.0
936,FKH2,221.66666666666666,45.390894828515265,3.0,,,0.0,224.7777125619873,43.9482393623223,3.0,,,0.0,-2.220446049250313e-16,1.0,3.0,-6.291263806209221e-16,1.0,3.0,-4.440892098500626e-16,1.0,3.0,9.251858538542972e-16,0.9999999999999999,3.0
937,FKS1,264.75,19.90602923739438,4.0,0.4826440443800403,0.016783373314499053,4.0,240.13416327503887,17.359727173290622,4.0,0.5091566438987694,0.01308315978059571,4.0,0.0,1.0,4.0,8.326672684688674e-16,1.0,4.0,4.440892098500626e-16,1.0,4.0,9.992007221626409e-16,1.0,4.0
938,FKS3,278.5,51.31276644266999,4.0,0.49302055913775533,0.03700906961376989,4.0,248.29814764138604,29.390003795410742,4.0,0.5132268244382376,0.03234797299177971,4.0,2.7755575615628914e-17,1.0,4.0,3.7470027081099033e-16,0.9999999999999999,4.0,2.3592239273284576e-16,0.9999999999999999,4.0,8.881784197001252e-16,1.0,4.0
939,FLC1,328.0,172.55723688098394,3.0,,,0.0,205.73677695880087,85.22282655852409,3.0,0.4517375216245827,0.10691740723557265,3.0,0.0,0.9999999999999999,3.0,-2.220446049250313e-16,0.9999999999999999,3.0,-7.401486830834377e-17,1.0,3.0,-2.220446049250313e-16,1.0,3.0
940,FLC2,382.3333333333333,174.80369942690953,3.0,0.41370173426711004,0.05172889531971014,3.0,214.8416058479211,35.18700187001111,3.0,0.4366263984197751,0.047881383973654615,3.0,-7.401486830834377e-17,1.0,3.0,3.3306690738754696e-16,1.0,3.0,-5.551115123125783e-16,0.9999999999999999,3.0,8.141635513917814e-16,1.0,3.0
941,FLC3,297.0,35.842246953374264,4.0,0.45947731749408705,0.01035149059972212,4.0,201.99964247620497,24.206389175586665,4.0,0.4634303015735184,0.01569603776134379,4.0,-5.551115123125783e-17,1.0,4.0,5.551115123125783e-17,1.0,4.0,-2.983724378680108e-16,0.9999999999999998,4.0,2.6367796834847468e-15,1.0000000000000002,4.0
942,FLD1,285.0,76.98051701567093,4.0,0.45069204209048763,0.0235309427783656,4.0,181.66029264271663,14.64868789020376,4.0,0.4695227458458425,0.0302520124266829,4.0,0.0,0.9999999999999998,4.0,-5.828670879282072e-16,1.0,4.0,-9.853229343548264e-16,0.9999999999999999,4.0,4.996003610813204e-16,1.0,4.0
943,FLO1,220.0,10.39230484541326,4.0,0.4413078371001078,0.07902612105847955,4.0,218.99405539355791,10.063589935663181,4.0,0.4455050514095097,0.08103745620912386,4.0,-1.3877787807814457e-17,1.0,4.0,2.7755575615628914e-17,1.0,4.0,7.216449660063518e-16,1.0,4.0,1.6653345369377348e-16,1.0,4.0
944,FLO10,262.5,18.06469853978563,4.0,0.47226566878474996,0.036334154419329585,4.0,262.5,18.06469853978563,4.0,0.47226566878474996,0.036334154419329585,4.0,0.0,1.0,4.0,3.3306690738754696e-16,1.0,4.0,0.0,1.0,4.0,3.3306690738754696e-16,1.0,4.0
945,FLO8,252.66666666666666,5.686240703077326,3.0,0.4917184809897993,0.034638695750149266,4.0,250.926441355702,9.874735876853421,3.0,0.5101876244779406,0.03183691332409936,4.0,-1.3877787807814457e-17,1.0,4.0,-4.0245584642661925e-16,0.9999999999999999,4.0,4.440892098500626e-16,1.0,4.0,2.1718737919229625e-15,1.0,4.0
946,FLR1,302.0,62.52199612936234,3.0,0.503491762044199,0.019232364015739398,3.0,,,0.0,0.5263996491259196,0.04150947935342217,3.0,0.0,1.0,3.0,9.992007221626409e-16,1.0,3.0,-4.440892098500626e-16,0.9999999999999999,3.0,1.850371707708594e-17,1.0,3.0
947,FLX1,200.25,24.864633518312715,4.0,0.3749250239770609,0.04429988456287664,4.0,197.73629556849335,17.63874353875896,4.0,0.3840725108167745,0.03997269166165006,4.0,0.0,1.0,4.0,-2.7755575615628914e-17,1.0,4.0,-8.326672684688674e-16,0.9999999999999999,4.0,3.3306690738754696e-16,1.0,4.0
948,FMC1,232.25,31.383382014478084,4.0,0.5037283242281244,0.030329812230982526,4.0,221.77210138000518,27.59640973197227,4.0,0.5310483624600069,0.035121788378011706,4.0,-2.7755575615628914e-17,1.0,4.0,1.4432899320127035e-15,1.0,4.0,-2.706168622523819e-16,0.9999999999999998,4.0,1.582067810090848e-15,0.9999999999999998,4.0
949,FMO1,422.75,102.86358280104123,4.0,0.4106002660665089,0.012760484436971127,4.0,286.085521614482,54.20279699812597,4.0,0.4182623053297865,0.004293135137531071,3.0,2.7755575615628914e-17,1.0,4.0,-3.2751579226442118e-15,1.0,4.0,-1.6653345369377348e-16,1.0,4.0,-2.55351295663786e-15,1.0,4.0
950,FMP10,324.25,39.44088403336484,4.0,0.45675434887126154,0.022368814500749477,4.0,220.6582639329837,28.311600710363145,4.0,0.4605433839447178,0.02152622350975464,4.0,-2.7755575615628914e-17,0.9999999999999999,4.0,6.227657278756737e-16,0.9999999999999999,4.0,-7.771561172376096e-16,1.0,4.0,6.245004513516506e-16,1.0,4.0
951,FMP16,240.5,6.9522178715380685,4.0,0.4348461984359258,0.012842458753164362,4.0,201.05198407670775,19.384740343785854,4.0,0.4643024256347177,0.016963141095746186,4.0,0.0,1.0,4.0,5.551115123125783e-17,1.0,4.0,-3.608224830031759e-16,1.0,4.0,-1.5543122344752192e-15,1.0,4.0
952,FMP21,228.25,55.95459468771681,4.0,0.42212727140555006,0.05230772609641205,4.0,227.54676846169173,57.06971041762748,4.0,0.4369581230643348,0.04658152946820088,4.0,0.0,1.0,4.0,4.996003610813204e-16,1.0,4.0,2.498001805406602e-16,0.9999999999999998,4.0,2.7755575615628914e-16,1.0,4.0
953,FMP23,252.5,43.53159771935783,4.0,0.46088405245718034,0.016077997672081457,4.0,253.4462593152039,39.89138110554622,4.0,0.47281089672616455,0.011687922500703758,4.0,5.551115123125783e-17,1.0,4.0,8.326672684688674e-16,0.9999999999999998,4.0,-3.885780586188048e-16,1.0,4.0,0.0,1.0,4.0
954,FMP25,200.0,40.52159917870962,4.0,0.5139059837919676,0.002164211936900363,3.0,201.96182595106112,38.870864370139486,4.0,0.5142376282275286,0.005259796591286605,3.0,5.551115123125783e-17,0.9999999999999999,4.0,-4.996003610813204e-16,1.0,4.0,1.6653345369377348e-16,1.0,4.0,1.27675647831893e-15,0.9999999999999998,4.0
955,FMP27,252.5,32.109188716004645,4.0,0.4853156299135677,0.018955134707648758,4.0,245.91569251614385,30.849739918872466,4.0,0.49668670693167416,0.018004757845155695,4.0,2.211772431870429e-17,1.0,4.0,2.7755575615628914e-17,1.0,4.0,-9.159339953157541e-16,0.9999999999999998,4.0,3.039235529911366e-15,0.9999999999999999,4.0
956,FMP30,253.5,54.909015653169384,4.0,0.4497214526478106,0.020266569842009037,3.0,219.87801347059693,24.371833392231565,4.0,0.4880025430566495,0.01766603520209506,3.0,7.806255641895632e-18,1.0,4.0,3.3306690738754696e-16,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,3.3306690738754696e-16,1.0,4.0
957,FMP32,261.0,52.6054496543213,4.0,0.49775499906351933,0.01974149924523342,4.0,261.0,52.6054496543213,4.0,0.49775499906351933,0.01974149924523342,4.0,-5.204170427930421e-18,1.0,4.0,-7.216449660063518e-16,0.9999999999999998,4.0,-5.204170427930421e-18,1.0,4.0,-7.216449660063518e-16,0.9999999999999998,4.0
958,FMP33,269.875,116.69182551857325,8.0,0.4448598000791393,0.04445918169474309,8.0,214.56953791609305,49.27325697017544,8.0,0.4486535846306513,0.04705316825538619,8.0,0.0,0.9999999999999999,8.0,1.27675647831893e-15,0.9999999999999997,8.0,-1.6653345369377348e-16,1.0,8.0,1.0269562977782698e-15,1.0,8.0
959,FMP37,243.0,50.61620293937506,4.0,0.4374189850620894,0.02676640176382706,4.0,221.16910509617367,39.1466761211177,4.0,0.45957740849639983,0.03420138715444199,4.0,0.0,1.0,4.0,5.273559366969494e-16,1.0,4.0,0.0,1.0,4.0,-1.214306433183765e-15,1.0,4.0
960,FMP40,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
961,FMP41,317.75,69.52877102322462,4.0,0.4931178890399863,0.012646978311461003,4.0,221.41566074015563,19.393932377437842,4.0,0.49101885948625695,0.010918246456863678,4.0,0.0,1.0,4.0,2.175343238874916e-15,0.9999999999999998,4.0,7.494005416219807e-16,0.9999999999999999,4.0,1.2490009027033011e-15,1.0,4.0
962,FMP43,244.75,25.552234083669997,4.0,0.4684544752123992,0.01926182707508044,4.0,223.40996764482583,19.691666663817813,4.0,0.49636514575878127,0.019463904408545146,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.9999999999999998,4.0
963,FMP45,218.0,34.477045503735766,4.0,0.4968475494109052,0.0015707224345902144,4.0,211.51568087271454,27.394154352870476,4.0,0.5101538161307866,0.007608313436665469,4.0,0.0,1.0,4.0,8.798517470154366e-15,0.9999999999999999,4.0,5.273559366969494e-16,1.0,4.0,7.299716386910404e-15,0.9999999999999999,4.0
964,FMP46,252.5,18.083141320025128,4.0,0.44819855561756367,0.024886615120530912,4.0,256.01621520673797,23.650094959940215,4.0,0.45629318097919574,0.026217327816535817,4.0,0.0,1.0,4.0,-5.551115123125783e-16,0.9999999999999999,4.0,-8.881784197001252e-16,0.9999999999999999,4.0,-5.551115123125783e-16,1.0,4.0
965,FMP48,234.5,47.64101874085677,4.0,0.48550258945843133,0.03014141490726277,4.0,220.28905872710885,35.67067277630253,4.0,0.5002773971269386,0.03147870933856788,4.0,0.0,1.0,4.0,-4.718447854656915e-16,0.9999999999999999,4.0,3.608224830031759e-16,0.9999999999999998,4.0,-4.440892098500626e-16,1.0,4.0
966,FMP52,362.0,46.87216658103186,3.0,0.4799074237206726,0.013748475435427319,3.0,213.5379048920527,13.553654406484913,3.0,0.473989596822816,0.02067195858649435,3.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.4432899320127035e-15,1.0,3.0,8.881784197001252e-16,0.9999999999999999,3.0
967,FMS1,283.3333333333333,39.374272480051395,3.0,0.41664012463778266,0.053971312485335286,3.0,284.0926833962222,35.75022897675781,3.0,0.43422640557037034,0.058256303195522885,3.0,-4.440892098500626e-16,1.0,3.0,6.661338147750939e-16,1.0,3.0,5.551115123125783e-16,1.0,3.0,0.0,1.0,3.0
968,FMT1,206.0,18.88562063228706,4.0,0.4904681977069123,0.02158040281030661,4.0,181.67637255363437,12.044562900488202,4.0,0.5297397143935296,0.03870599337002283,4.0,0.0,0.9999999999999998,4.0,-2.7755575615628914e-17,0.9999999999999998,4.0,1.3877787807814457e-17,1.0,4.0,6.938893903907228e-18,0.9999999999999999,4.0
969,FOB1,211.66666666666666,4.509249752822891,3.0,0.4454262088317809,0.005154926718569068,3.0,206.1187420803013,5.12966244433759,3.0,0.4805886807954331,0.011422911220411013,3.0,1.3877787807814457e-17,1.0,4.0,-5.273559366969494e-16,1.0,4.0,-2.0816681711721685e-16,1.0,4.0,4.996003610813204e-16,1.0,4.0
970,FOX2,218.0,39.268307832143726,4.0,0.46462821270344745,0.026578672157663737,4.0,218.0,39.268307832143726,4.0,0.46462821270344745,0.026578672157663737,4.0,2.7755575615628914e-17,1.0,4.0,4.996003610813204e-16,1.0,4.0,2.7755575615628914e-17,1.0,4.0,4.996003610813204e-16,1.0,4.0
971,FPK1,257.0,75.50496672405067,3.0,,,0.0,262.5330984385287,60.52845231791424,3.0,0.4386170747215243,0.059986602724952445,3.0,0.0,1.0,3.0,4.070817756958907e-16,1.0,3.0,4.440892098500626e-16,1.0,3.0,3.1456319031046104e-16,1.0,3.0
