,Unnamed: 0,gene,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.48_mean,area.48_std,area.48_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count
10,10,ABF2,238.25,60.522034554917816,4.0,0.5246852763589761,0.0084769732027001,3.0,220.25,90.94458019402072,4.0,0.5382263411198134,0.0140117972096349,4.0,-0.8442120611157888,0.6818163713053188,4.0,1.5250317947909489,0.1373631624826852,3.0,-1.1499398681331408,0.9527766083218964,4.0,0.8243218504045582,0.4472647535059774,4.0
11,11,ABM1,340.5,20.888593378524394,4.0,0.3947223474428433,0.008366732686362,3.0,334.25,12.841988423397162,4.0,0.5306026714070284,0.0018614679777604,3.0,0.5261369199435111,0.2791098547308579,4.0,0.386811681998767,0.0772756876661739,3.0,0.5089316448012551,0.1654495921213463,4.0,0.6109258236565146,0.0553693906190605,3.0
12,12,ABP1,346.25,29.0215437218629,4.0,0.4186576986166587,0.0093035669396171,4.0,347.0,34.93804039534368,4.0,0.5405954035126685,0.0150919912108307,4.0,0.6322520137053581,0.420971563711122,4.0,0.5626290373820048,0.059272672597299,4.0,0.6252663820721062,0.3991473803583329,4.0,0.8616690672340152,0.4218119925346208,4.0
13,13,ABP140,275.25,48.84925792680991,4.0,0.3657851270691156,0.0216811930689578,4.0,301.0,56.56854249492381,4.0,0.4900247904441387,0.0074352559397191,4.0,-0.2665134990444514,0.6875353946923501,4.0,-0.0110932678075584,0.1642116116519354,4.0,-0.1271875858009606,0.6481947356329132,4.0,-0.7010391892962206,0.2588111475632205,4.0
14,14,ABZ1,328.25,24.10221289978717,4.0,0.3852430554239174,0.01262649680154,3.0,347.0,26.58320271650252,4.0,0.5201643604485984,0.0161654008180544,4.0,0.359707327470406,0.4329160637100964,4.0,0.2140023089771463,0.0995276823971056,3.0,0.4037387127376571,0.3352731736577014,4.0,0.3011798205669955,0.2744642751964885,4.0
15,15,ABZ2,333.5,58.5064099052403,4.0,0.3711920100351653,0.0241907678644106,3.0,320.5,57.94537657714088,4.0,0.513496380325059,0.0214006662641592,4.0,0.4326041028834271,0.7817527620727328,4.0,0.1694839541559354,0.2234275065273931,3.0,0.3317836972510336,0.7465385113211044,4.0,0.1020989599784903,0.6365631125784942,4.0
16,16,ACA1,343.25,42.69562819149833,4.0,0.4060601411575618,0.0112801287618399,4.0,336.5,41.46082488325576,4.0,0.5459666403792114,0.0087202937532756,4.0,0.5628819552171156,0.5704917687001113,4.0,0.4915282827036289,0.1041840034467723,4.0,0.5379194907640187,0.5341600023133026,4.0,1.067927292198242,0.2593852577141724,4.0
17,17,ACB1,278.75,70.68415664065039,4.0,0.3944844561898408,0.041704979388413,4.0,292.75,79.1722805027113,4.0,0.516982156242675,0.036466097485069,4.0,-0.3144651847593412,0.8709990893227989,4.0,0.2176561935579644,0.3282115849341185,4.0,-0.3348482951864684,0.8819022730322206,4.0,0.113942206574936,1.0170531209551696,4.0
18,18,ACE2,421.5,66.74578638386096,4.0,0.4441374489595875,0.0187523552697479,4.0,461.0,59.924953066314536,3.0,0.5560739964455431,0.0046402996020423,3.0,0.3022761784744825,0.1253126266084295,4.0,0.6225903707505895,0.2394005363718805,4.0,0.3924666370692458,0.1262910672621802,3.0,0.7069862554087818,0.2293513202651622,3.0
19,19,ACF2,396.5,59.94163828258283,4.0,0.3909865139936342,0.0150548073906022,4.0,457.25,81.40178130729082,4.0,0.5348357492666017,0.0042402923840258,4.0,0.0663243818818096,0.4647487762104999,4.0,0.1473492324570666,0.0991619504669349,4.0,0.0806366649794,0.3894239018402717,4.0,0.0833153082611054,0.3283529005211649,4.0
20,20,ACF4,316.5,42.493136700726936,4.0,0.3868730139273762,0.0148020154864696,3.0,307.0,28.68216635239861,4.0,0.5339268716288973,0.012669110337527,4.0,0.2282406651505496,0.564546936118292,4.0,0.2655591891219007,0.0934676798720655,3.0,0.1247320160299043,0.3708430607892156,4.0,0.6805242674786042,0.3806120194334442,4.0
21,21,ACH1,291.6666666666667,40.06661120351124,3.0,,,0.0,321.6666666666667,40.05413004090006,3.0,,,0.0,-0.2210894716721037,0.4548730710166356,3.0,,,0.0,-0.1652001774385965,0.4613924607942536,3.0,,,0.0
22,22,ACK1,288.25,19.70406049523803,4.0,0.4041972501359814,0.0232193502887043,4.0,283.75,24.295061226512683,4.0,0.5306349410075224,0.0100715036028184,4.0,-0.0710709111255908,0.1870846710147641,4.0,0.4468854926741533,0.2522204306584704,4.0,-0.1108196646821073,0.2817080613257683,4.0,0.5909765979982582,0.3300609147938383,4.0
23,23,ACM1,364.75,57.32000814142766,4.0,0.3966015246029218,0.0424294408567684,3.0,350.25,54.71364851052554,4.0,0.5424742344026835,0.0076807311613557,3.0,0.8501613219016595,0.765900262196383,4.0,0.404167884561368,0.3918810774058179,3.0,0.7150674383142401,0.7049025844817333,4.0,0.9640456283582012,0.2284634541093499,3.0
24,24,ACN9,278.6666666666667,23.45918441321722,3.0,0.3413765160338541,0.0536014270342576,3.0,278.0,26.888659319497503,3.0,0.4763146135594584,0.053459093085693,3.0,-0.3000696307538978,0.3134576577286029,3.0,-0.1058938890747422,0.4950662689047287,3.0,-0.2157645042678328,0.3464196953328086,3.0,-1.0038732042207696,1.5901414596256818,3.0
25,25,ACO1,365.75,39.13544855157959,4.0,0.4268965527217618,0.0111768655293122,4.0,386.75,44.724154547626725,4.0,0.5468071576303674,0.0047810420703328,4.0,0.8283894378487895,0.3663165485912344,4.0,0.636714440993474,0.0810979274509615,4.0,1.010001163625639,0.0698321334812715,3.0,1.1032518004573053,0.2222515577037586,4.0
26,26,ACO2,281.375,23.402914958855625,8.0,0.3643012465451419,0.027364807258082,8.0,282.875,18.62745669320272,8.0,0.5031028480493916,0.0182737036240787,8.0,-0.2418736674058194,0.3102105029099423,8.0,0.1051404925105876,0.2539777440855824,8.0,-0.1586074518101098,0.2422652160575496,8.0,-0.1712270265772376,0.5594218455373013,8.0
27,27,ACS1,261.5,46.20606020859168,4.0,0.3403500974122188,0.009780582216961,4.0,262.75,48.71259248558494,4.0,0.46252070581182,0.0181004746580309,4.0,-0.4834788699412098,0.5933858227390965,4.0,-0.1485972065670325,0.0785215957513753,4.0,-0.4067395935999197,0.6218815182831697,4.0,-1.4106438690639285,0.5594942828298344,4.0
28,28,ADA2,309.0,59.581876439064935,4.0,0.4027294576160454,0.0112250152175017,4.0,303.25,62.061125782033095,4.0,0.5258432575958519,0.0166952889752768,4.0,0.1052392431731329,0.7961229641530843,4.0,0.4607658727262405,0.1036749711640272,4.0,0.1095435448698466,0.7995637130867854,4.0,0.4693569943362085,0.496601600357566,4.0
29,29,ADD37,285.0,18.12916618784953,4.0,0.366647472534103,0.0079981734218444,4.0,273.25,20.35313243704762,4.0,0.5103438942006768,0.001362878082959,3.0,-0.2154447010328694,0.2422388549285702,4.0,0.1275103100007047,0.0738716503102582,4.0,-0.2769610679670002,0.2622193190866054,4.0,0.0083282168190597,0.0405388273357819,3.0
30,30,ADD66,263.75,25.617376914899,4.0,0.3565138246558705,0.009078255923072,4.0,265.25,26.98610753702727,4.0,0.4730295848582144,0.0118055339870538,4.0,-0.4993836099652675,0.3422950612200668,4.0,0.0339152786172208,0.0838473625921399,4.0,-0.3800289647234928,0.3476751681857413,4.0,-1.101586428153227,0.351155770932044,4.0
31,31,ADE1,220.0,29.698484809834994,4.0,0.3336887793094888,0.0238288222455378,4.0,200.75,28.709754439911183,4.0,0.4887484812524041,0.0016643842664846,3.0,-1.0839637165907927,0.3968261352399974,4.0,-0.1768983258413406,0.2200845532331225,4.0,-1.211013882322714,0.3698817508146273,4.0,-0.6340276385588113,0.049507132914572,3.0
32,32,ADE12,143.25,4.573474244670748,4.0,0.3763100463754421,0.0013898023296937,3.0,124.5,7.852812659593164,4.0,0.4836004517572445,0.0069443911677159,4.0,-2.109484246499571,0.0611099899793994,4.0,0.2167544709181155,0.012836304776678,3.0,-2.193379773283033,0.1011716105558781,4.0,-0.7871558467479626,0.2065610108638155,4.0
33,33,ADE16,338.75,30.869348335633305,4.0,0.3764854642969207,0.0201715129485803,4.0,327.0,29.30301463444788,4.0,0.5094170747496605,0.0178003753770217,4.0,0.5027537156784901,0.4124710158058285,4.0,0.2183746422585157,0.1863054065190225,4.0,0.4155263633656838,0.3775250108746579,4.0,-0.0192400405078306,0.5294724105874813,4.0
34,34,ADE17,345.75,69.14417304926474,4.0,0.4107179250196606,0.019561641200832,3.0,390.25,96.8826609874027,4.0,0.528583184731081,0.0103979045457493,4.0,-0.6921742871565686,0.2182813894785265,4.0,0.4013547134869253,0.0346697277367121,3.0,-0.630209620572141,0.2551043043867878,4.0,0.0930578527035507,0.052387561890954,3.0
35,35,ADE2,261.25,24.984995497297973,4.0,0.371712155106051,0.0088340634101431,3.0,267.25,29.22755549135097,4.0,0.4887044575115156,0.024717482412624,4.0,-0.4945227036113701,0.3715032897241787,4.0,0.1085812599590204,0.1222930113378054,3.0,-0.6207165360635258,0.2864294393872795,4.0,-0.5503881495142122,0.6284687037553461,4.0
36,36,ADE3,413.0,14.933184523068078,3.0,0.3808891062427472,0.029240662662047,3.0,425.25,76.8824860853671,4.0,0.5191871113964445,0.0123837111828349,4.0,-0.312420698568671,0.6173297168556606,4.0,0.1350660054578714,0.1993712433219288,3.0,-0.3034335532338113,0.3649352497030625,4.0,-0.2750543535685963,0.2844935337032623,4.0
37,37,ADE4,245.25,95.0171037234876,4.0,0.3742729118625228,0.0074989304830046,3.0,224.75,88.8045606936941,4.0,0.4624541756768042,0.0373083185604763,4.0,-0.7465774836240611,1.2696024828782853,4.0,0.1979393639635298,0.0692606100323478,3.0,-0.9018101920532362,1.144112411635417,4.0,-1.4161521198104032,1.109736449079656,4.0
38,38,"ADE5,7",242.25,24.98499549729797,4.0,0.3531235273997434,0.0209609704246097,4.0,225.5,22.941955743426348,4.0,0.4772028271847887,0.0041233711366426,4.0,-0.7866629766498113,0.3338452875851135,4.0,0.0026022724915429,0.1935968871519358,4.0,-0.8921475767323149,0.2955723907444358,4.0,-0.9774532777102676,0.1226497312120331,4.0
39,39,ADE6,279.0,70.90369054804788,4.0,0.3732067698561641,0.017415756151576,4.0,263.5,74.42445834535849,4.0,0.5051101568535188,0.0169904935905782,4.0,-0.2956156870843701,0.9474031309879102,4.0,0.1880924069996172,0.1608530573748511,4.0,-0.4025750671389755,0.9588465486121608,4.0,-0.1473493726074364,0.5053824657027951,4.0
40,40,ADE8,286.75,41.08831950810352,4.0,0.4397432438119596,0.0048887435311489,3.0,261.25,24.904818810824544,4.0,0.5452100794529922,0.0046354911535578,4.0,-0.1920614967678484,0.5490151816939611,4.0,0.802627611189607,0.0451527534528368,3.0,-0.4315629131017391,0.3208609117416521,4.0,1.0454233770348191,0.1378827481638109,4.0
41,41,ADH1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
42,42,ADH2,342.25,24.527195790251557,4.0,0.357615913073017,0.0265123532434089,3.0,320.25,12.093386622447833,4.0,0.5199393555695033,0.0315784319231641,4.0,0.5495201242085321,0.3277282452637802,4.0,0.0440942389708537,0.244869820195458,3.0,0.3285628254773932,0.15580499047985,4.0,0.2937453473032835,0.9393008921887044,4.0
43,43,ADH3,166.75,5.619905100029123,4.0,0.3647281670973603,0.0145198209750313,4.0,168.75,11.557825631723873,4.0,0.5200423263404003,0.0184005520972516,4.0,-1.7954812177978607,0.0750922222308653,4.0,0.1097834800629585,0.134106011593296,4.0,-1.6232854693486838,0.1489050973675074,4.0,0.2968082143008639,0.547324675391335,4.0
44,44,ADH4,279.25,10.750968948580086,4.0,0.3741387636752001,0.0139164212727201,4.0,276.75,19.155068954891984,4.0,0.5168879780873755,0.0106350198017239,4.0,-0.2471396862367362,0.1724880779458769,4.0,0.1757601615793363,0.1278580881090821,4.0,-0.2379875098282796,0.2356566780432417,4.0,0.2215068857053005,0.3644333101088651,4.0
45,45,ADH5,295.6666666666667,51.61718060232788,3.0,0.3869028175056656,0.0214712927993205,3.0,293.0,50.08991914547278,3.0,0.5130827413300697,0.0179363744244125,3.0,0.0455912351339633,0.5694551304165584,3.0,0.2803307234400703,0.2181840828072883,3.0,0.0159184119915444,0.5668009457452766,3.0,0.0645296399240197,0.5519344804963352,3.0
46,46,ADH6,202.33333333333331,197.86948560435823,3.0,0.208690545181492,0.1990210770320584,3.0,,,0.0,,,0.0,-2.106992437518345,1.6597243101920172,3.0,-1.4054945867535358,1.807690762346194,3.0,,,0.0,,,0.0
47,47,ADH7,265.25,25.091499224504965,4.0,0.4030067409509313,0.0165055689438171,4.0,266.0,25.32455988429677,4.0,0.5187106704651661,0.0173986298434836,4.0,-0.4392662217800853,0.33703441992836,4.0,0.4463017308020592,0.1079362268304586,4.0,-0.3707637818222921,0.3178449325244902,4.0,0.3042489064031385,0.427347999288956,4.0
48,48,ADI1,284.6666666666667,15.01110699893027,3.0,0.391968605281932,0.0162852253963065,3.0,280.3333333333333,11.93035344544886,3.0,0.5201958227834133,0.0155894992560597,3.0,-0.2632497341841131,0.4184452739252599,3.0,0.2480613548303988,0.1115196640121426,3.0,-0.406057359387341,0.2544197864903973,3.0,0.2100654804223805,0.628604852088334,3.0
49,49,ADK1,97.0,7.438637868140466,4.0,0.3981229792439691,0.008666945507745,4.0,91.75,5.439056290693574,4.0,0.4897398230890967,0.0129787574086057,4.0,-2.7013382272539666,0.0852230676737189,4.0,0.3831023184673541,0.1115886120877535,4.0,-2.612492720748181,0.0704729504272935,4.0,-0.6231399276198876,0.3883450083948014,4.0
50,50,ADK2,252.25,29.848227194703988,4.0,0.407018148820363,0.0135762074088598,3.0,267.75,28.1232406857152,4.0,0.5310926240085143,0.0063711238799157,4.0,-0.6515265641723559,0.4833052872532752,4.0,0.4101520854336944,0.0997347471427014,3.0,-0.5466884065064658,0.4443234248714532,4.0,0.633417158731878,0.4145010281313235,4.0
51,51,ADO1,179.5,72.56491346833307,4.0,0.3705334137681153,0.0218832395761503,3.0,178.5,73.72245248226622,4.0,0.4691037062194557,0.0336707793896649,4.0,-1.625117872438422,0.9696001109163468,4.0,0.1634011161666665,0.2021150250643339,3.0,-1.4976714701767089,0.949802265134705,4.0,-1.2183617422974864,1.0015377963780874,4.0
52,52,ADP1,329.0,46.74041791283714,4.0,0.4192335038446122,0.0008088858264494,3.0,328.75,45.33118867475975,4.0,0.5385133991309612,0.0078077569267189,4.0,0.3724758633448016,0.624537565421896,4.0,0.6131983179106897,0.0074709221419477,3.0,0.4380724657811665,0.5840237842724026,4.0,0.8462305286853063,0.2322418372484164,4.0
53,53,ADR1,362.0,44.39969969868415,4.0,0.3673785065819346,0.0138731928678414,4.0,379.25,44.79862349075768,4.0,0.5095341224749601,0.0079842607021891,4.0,0.8613650929276011,0.6173081966076437,4.0,0.1092585718137932,0.1722204760944197,4.0,0.8212159170130306,0.5113999192716886,4.0,-0.0117441243918958,0.2326221578735846,4.0
54,54,ADY2,340.5,11.73314393786536,4.0,0.4097187023649706,0.0032345795367667,3.0,341.25,12.0381338531629,4.0,0.5280367100114516,0.0234503926358875,4.0,0.5261369199435111,0.1567762864971421,4.0,0.5253189921441422,0.029874787134291,3.0,0.5991160544631862,0.1550931421398289,4.0,0.5346012666281124,0.6975322517172516,4.0
55,55,ADY3,303.6666666666667,30.989245446337247,3.0,0.3571986110664346,0.0457743485264338,4.0,262.75,128.33127703980298,4.0,0.4740464863081617,0.0479580237934494,4.0,-0.7877754928055236,1.498440439317454,4.0,-0.0700908867920028,0.3756796446886119,4.0,-0.6671331298911888,1.5267599905459197,4.0,-1.1600853618045115,1.3055409079071283,4.0
56,56,ADY4,341.3333333333333,18.610033136277156,3.0,0.3146767366638817,0.0200869443924413,3.0,324.0,19.467922333931785,3.0,0.498333052134406,0.0113828643553274,3.0,0.5372717791173307,0.2486641178310731,3.0,-0.3524947891743558,0.1855243258301142,3.0,0.3768759020819991,0.250814726147137,3.0,-0.348934445755081,0.3385834569188679,3.0
57,57,AEP1,270.75,46.05341102097288,4.0,0.3977280280757863,0.0107990873755629,3.0,249.75,38.18703968626005,4.0,0.5399772508963359,0.0089251861780444,4.0,-0.4058507929051834,0.6153578954310736,4.0,0.414572343958742,0.0997410738930372,3.0,-0.5797230146891971,0.4919822329774416,4.0,0.8897728195943054,0.2654797857089867,4.0
58,58,AEP2,,,0.0,,,0.0,507.0,105.4324428247776,3.0,0.528216166809256,0.0109445693820912,3.0,0.3050863397738222,0.2691299694480121,3.0,,,0.0,0.2224505169206879,0.2676526459057946,3.0,0.0588754811276712,0.4489587272354329,3.0
59,59,AEP3,328.25,39.81101187695016,4.0,0.3684224108822633,0.0140867667412442,4.0,311.5,38.957241517677645,4.0,0.5038987676099487,0.0270109626332822,4.0,0.362454490088364,0.5319480129805161,4.0,0.1439037561117206,0.1301062945033512,4.0,0.2158323133999795,0.5019051183327179,4.0,-0.1833821623305547,0.8034414552961623,4.0
60,60,AFG1,312.25,62.96758425306363,4.0,0.3925921903480796,0.0142751510582846,3.0,319.25,54.92646599469754,4.0,0.498465752712494,0.0287366820495823,4.0,0.2520164959209797,0.9094281043476878,4.0,0.3474493258339739,0.1657614239903196,3.0,0.3254940317781416,0.7121701740158735,4.0,-0.2929164366061456,0.841922415170167,4.0
61,61,AFG3,106.75,22.351360883251235,4.0,0.481893039518061,0.0110138561853646,4.0,80.25,21.975364995072702,4.0,0.5325032595284187,0.0099109611407651,4.0,-2.5631394483688297,0.2926561034499463,4.0,1.1410264650853834,0.1305781746840335,4.0,-2.758827341226983,0.2824246145650698,4.0,0.6221162163221916,0.2874904115617191,4.0
62,62,AFI1,442.25,74.19063283191484,4.0,0.3752610949217438,0.0429412086859078,4.0,494.0,90.1036440254592,4.0,0.5271299555454743,0.0046757518188287,3.0,0.2031862036221243,0.3857830947993864,4.0,0.114797803261237,0.0568328348707665,3.0,0.2286565390587557,0.3668700589933331,4.0,-0.1667479644445658,0.0718453150106805,3.0
63,63,AFR1,336.0,43.243496620879306,4.0,0.3815529860928031,0.0289835157256607,3.0,327.0,28.925190866555518,4.0,0.496803841783306,0.0309441662377219,4.0,0.4660086804048857,0.5778122940684381,4.0,0.265178603400773,0.2676936377248661,3.0,0.4155263633656837,0.372657323236998,4.0,-0.3944208286960478,0.9204346506454196,4.0
64,64,AFT1,317.5,40.00416644967538,4.0,0.341241739903011,0.0358898937047003,4.0,303.25,45.51464965627368,4.0,0.4712050239287615,0.0387956511238373,4.0,0.2188148067460921,0.5345289117398055,4.0,-0.1071386901915348,0.3314813942624613,4.0,0.1095435448698466,0.5863874014600928,4.0,-1.155858018112403,1.153977176647938,4.0
65,65,AFT2,319.5,23.17326045251293,4.0,0.3923628329469104,0.0009274854792166,3.0,315.0,11.888369666751336,4.0,0.5107374079219382,0.0098416905868779,4.0,0.2928651770248045,0.3004325331821773,4.0,0.3176115386063795,0.03975636086061,3.0,0.267953853250444,0.1599648361960838,4.0,0.0143011455223326,0.2927010737301725,4.0
66,66,AGA2,264.75,46.34921790062913,4.0,0.4234911865051546,0.0557208289041154,4.0,301.6666666666667,16.072751268321596,3.0,0.5187179784537146,0.0245130008058859,4.0,-0.3222857406341409,0.1383426034814392,3.0,0.5557933673272089,0.5485239596695585,4.0,-0.5882542109240153,0.6452318177584591,4.0,0.1551132059084376,0.8276452816063972,4.0
67,67,AGC1,381.5,133.44287167173823,4.0,0.3212494903440587,0.2214520347460838,4.0,411.0,157.55845476097645,4.0,0.5294640007456415,0.0108784745185934,4.0,-0.3212435282178353,1.0696105434820984,4.0,0.5644044088749783,0.4729085846312714,3.0,-0.4280179767199008,0.9800378388701534,4.0,0.017630079014038,0.2301927154183044,4.0
68,68,AGE1,411.0,59.3548650070068,3.0,0.4102962256525492,0.0128366589392347,3.0,465.0,84.12490713219242,3.0,0.5427616299271306,0.0065492689722566,3.0,0.231182980646977,0.2441423840878081,3.0,0.3443663051782428,0.1646033935184636,3.0,0.2778128665758038,0.16914062308487,3.0,0.3077938563182687,0.2173494894862649,3.0
69,69,AGE2,248.66666666666663,8.082903768654761,3.0,0.3872291500813578,0.032226303166922,4.0,274.3333333333333,4.0414518843273886,3.0,0.5026504934001825,0.0035480239759795,3.0,-0.6133462180218251,0.283375525863013,3.0,0.2728601684557222,0.2687844902999431,4.0,-0.3830283474882303,0.2376257583019357,3.0,-0.4361320713097955,0.5058916573098386,4.0
70,70,AGP1,277.25,28.6865241300975,4.0,0.3587226654238054,0.0142253481540743,4.0,276.75,31.19161212035484,4.0,0.5003063136222283,0.0045825269422324,4.0,-0.3189988913493911,0.3833044876500138,4.0,0.0543162757191681,0.1313862414522543,4.0,-0.2318688631360348,0.4018567322111616,4.0,-0.2902397556405406,0.1363073269689587,4.0
71,71,AGP2,218.0,62.70566162636353,4.0,0.3926961118464975,0.0190016965530883,4.0,228.75,67.74646362234219,4.0,0.5218313484744982,0.0224858842392836,4.0,-1.0973203637045854,0.8046042955920741,4.0,0.3290999466396077,0.1512388034477702,4.0,-1.0072669607831617,0.7749036169200751,4.0,0.3658761348328458,0.5060395111612053,4.0
72,72,AGP3,327.25,21.868927728629032,4.0,0.3922334259101598,0.0195308569799469,4.0,324.0,22.0302821891444,4.0,0.529758365071801,0.016951489431243,4.0,0.3490926590797806,0.2922089166488656,4.0,0.3638238407236695,0.1803882662936289,4.0,0.3768759020819991,0.2838268562733914,4.0,0.585811920094442,0.5042222864465309,4.0
73,73,AGX1,417.0,74.27426651719064,4.0,0.3647207036890231,0.0174836737600738,4.0,407.75,69.93985511375709,4.0,0.5092095828833272,0.0088318657640403,4.0,1.5483169921001438,0.9924401974891882,4.0,0.1097145475377777,0.1614803488275663,4.0,1.45586794625153,0.9010692207535952,4.0,-0.0254118889277626,0.2627039687100048,4.0
74,74,AHA1,293.75,38.50865703535592,4.0,0.3663360142356391,0.008908035400383,4.0,289.25,36.91770126465984,4.0,0.482703136403549,0.0153026432244443,4.0,-0.0985286797077644,0.5145461676739234,4.0,0.1246336608838562,0.0822751947652499,4.0,-0.0708252744540152,0.4756287278041242,4.0,-0.8138465042939615,0.4551773333311789,4.0
75,75,AHC1,408.75,38.9561719543044,4.0,0.3347888825800968,0.0234925367415776,3.0,389.5,36.38223009474085,4.0,0.4790973688536458,0.0228850032312052,4.0,1.4380818862793308,0.520525786394733,4.0,-0.1667377004303477,0.2169785984303537,3.0,1.2207443067757815,0.4687299918969631,4.0,-0.9211001096943215,0.6807147360931597,4.0
76,76,AHC2,364.25,71.83952022853902,4.0,0.3975043507688639,0.0064995933413552,4.0,363.75,68.65068584265322,4.0,0.5340385519283288,0.0096381274314669,4.0,0.8434804063973678,0.9599075290314496,4.0,0.4125064457932711,0.0600306671470941,4.0,0.8889945140908213,0.8844602250866229,4.0,0.7131261370528184,0.2866862331047051,4.0
77,77,AHP1,375.0,28.61235164516658,4.0,0.4465903188357301,0.0132048387275956,4.0,389.5,28.101008285587664,4.0,0.5712279541217438,0.0122735475365151,4.0,0.8451061233778268,0.2806064680095858,4.0,0.704350190940499,0.076721884426935,4.0,0.8376786783055301,0.2358874967539822,4.0,1.6701046035816145,0.4415881257796514,4.0
78,78,AHT1,287.25,19.56825660774783,4.0,0.3842227977205626,0.0071240208908254,4.0,283.25,19.397164741270817,4.0,0.5362177285353975,0.0016488002926244,3.0,-0.1853805812635567,0.2614677379253227,4.0,0.2898371573677893,0.0657979206368181,4.0,-0.1481261970213846,0.2499031216152472,4.0,0.7779457752234785,0.0490435873976079,3.0
79,79,AIF1,547.3333333333334,65.7292426042879,3.0,0.364918049759126,0.0086512564253304,3.0,,,0.0,,,0.0,1.81797782809943,0.9820001218250348,3.0,-0.1214602701910585,0.1210240759561483,3.0,,,0.0,,,0.0
