,Unnamed: 0,gene,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.48_mean,area.48_std,area.48_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count
10,10,ABF2,163.0,2.6457513110645907,3.0,0.4338231982056069,0.0397220815909037,4.0,143.5,23.345235059857504,4.0,0.5234371203776397,0.0212748857191738,4.0,-0.5896715486020253,0.1198001712900403,3.0,2.5440928924681825,1.1290462052398968,4.0,-0.933155136243673,0.0644508347396113,3.0,0.7507996272043169,0.5295833317964582,4.0
11,11,ABM1,242.5,37.06300941190106,4.0,0.344665693979061,0.0244130089114494,4.0,247.75,32.66369034060094,4.0,0.5152601685159441,0.0089345250186196,4.0,0.1543085502192326,0.4877765823087007,4.0,0.1559935962049116,0.5054971482059635,4.0,0.1776918866659805,0.4252768162051317,4.0,0.3510070005362429,0.2024164104635114,4.0
12,12,ABP1,264.25,34.81738071710737,4.0,0.3566566674223695,0.0309306287150834,4.0,269.0,44.72881248889429,4.0,0.526416988142029,0.0290349204934844,4.0,0.5280932898137147,0.5214621578013466,4.0,0.4427184973672489,0.6339141904119696,4.0,0.4730985750637476,0.5666478439403365,4.0,0.9697890383135808,0.1478529996832361,3.0
13,13,ABP140,121.0,28.142494558940577,4.0,0.2607729185290378,0.0280891242441391,4.0,145.0,29.67602848540665,4.0,0.4523226688213441,0.0250201234863922,4.0,-1.2246044473327464,0.4415707831194508,4.0,-1.2965190698149986,0.5990314557260269,4.0,-1.0643541246299268,0.409648341088524,4.0,-0.8115495699486023,0.6130334893785548,4.0
14,14,ABZ1,222.75,29.713913688147287,4.0,0.3446410977391332,0.0236194708094339,4.0,250.75,36.79107681671377,4.0,0.5033964934909282,0.0267145583064944,4.0,0.1474021723382049,0.4217887334248111,4.0,0.4418474646878007,0.5147373095338131,4.0,0.2476645680208606,0.4521636449747729,4.0,0.1991202379100995,0.6013719836218973,4.0
15,15,ABZ2,218.5,56.83602144180514,4.0,0.3292749046360566,0.0440016841683385,4.0,220.25,52.04084933972543,4.0,0.5077965577895304,0.0318627494032405,4.0,-0.1615491785827295,0.7480040269478415,4.0,-0.1626889615144979,0.9111013699308104,4.0,-0.1803543819488094,0.6775647971502964,4.0,0.1819149347365275,0.7218675137471164,4.0
16,16,ACA1,318.5,18.520259177452136,4.0,0.3743706991941453,0.0139265318046292,4.0,323.5,17.540429489230494,4.0,0.5414295705822251,0.0018057613354472,3.0,1.1545246914254463,0.2437402916922386,4.0,0.771067120248321,0.2883635580183711,4.0,1.1639466083958114,0.2283740119461747,4.0,0.9438887059647656,0.0409104823046886,3.0
17,17,ACB1,144.5,62.53265813423682,4.0,0.3092020237439167,0.0457060723066098,4.0,166.75,70.46216478839312,4.0,0.4802491109392895,0.0501138734173835,4.0,-0.8417104315073201,1.0674205896150304,4.0,-0.3198268452854377,1.0653622047213156,4.0,-0.7862593595770131,1.0364367489736797,4.0,-0.2184797088323725,1.2026187906334835,4.0
18,18,ACE2,316.75,71.14480538544844,4.0,0.3680493132150192,0.0227892817748875,4.0,395.75,82.1274416176875,4.0,0.5477661786665822,0.0134239271440062,4.0,1.071782290713188,1.2361695084023747,4.0,0.7446238462349518,0.7980981688021342,4.0,1.2002205353516164,1.1821793905029176,4.0,0.9644756881096144,0.377249573511227,4.0
19,19,ACF2,249.25,50.32809023464596,4.0,0.3194189854415138,0.0097357274429872,4.0,304.5,72.75758837857855,4.0,0.5010214665706733,0.0075584485311117,4.0,0.042631400256795,0.6180466573472122,4.0,-0.2867629849961356,0.5633109052182087,4.0,0.0779485138667587,0.6366438140679896,4.0,-0.1351754701452067,0.2648898122121796,4.0
20,20,ACF4,276.0,70.37518502047911,4.0,0.3616640896847198,0.0219588458250259,4.0,291.0,72.02314442825536,4.0,0.5254128621721701,0.0163549451639011,4.0,0.6759599733708724,0.9459923861344413,4.0,0.555154528701726,0.4251156495473685,4.0,0.7557198236088063,0.964672314905478,4.0,0.6095566236338792,0.3629985658876273,4.0
21,21,ACH1,182.0,61.87891401761993,3.0,0.300019102269269,0.062251456861567,3.0,213.66666666666663,62.40459384799594,3.0,0.4737859795737822,0.0518677089586573,3.0,-0.4919059129464377,0.6894907459580459,3.0,-0.6493588213945517,1.2828129323172457,3.0,-0.4538671021250161,0.5223304613639126,3.0,-0.4189939792512165,1.1999911367530056,3.0
22,22,ACK1,265.25,28.77933286231632,4.0,0.3649922528462488,0.0038893823870565,4.0,283.5,24.474476501040836,4.0,0.5300886707107272,0.0085592974963199,4.0,0.6083625357468312,0.3328908924724827,4.0,0.6599789327818308,0.1302677756103079,4.0,0.7443501433062663,0.2648806673564922,4.0,0.7663289283124438,0.1646751088771543,4.0
23,23,ACM1,357.5,49.52103929981008,4.0,0.3766047421224823,0.0295605585049105,4.0,363.25,43.28490884053394,4.0,0.5491478881293649,0.002612185662887,3.0,1.667793500728635,0.6517334583812802,4.0,0.8173253399270302,0.6120826022637407,4.0,1.681486214848099,0.5635636399158007,4.0,1.1187512900924843,0.0591804538287058,3.0
24,24,ACN9,212.66666666666663,31.00537587795596,3.0,0.3226901958706465,0.0230526824122348,3.0,219.0,33.406586176980134,3.0,0.512900965048889,0.0123538924968388,3.0,-0.2383201543332064,0.4080536502275965,3.0,-0.299032314959988,0.477330150500921,3.0,-0.1966292123403908,0.4349492191936785,3.0,0.297557992742414,0.2798839971068314,3.0
25,25,ACO1,362.5,45.974630685484215,4.0,0.3828579326550193,0.0219060424945753,4.0,386.0,45.40925015897092,4.0,0.5452117758515289,0.0110747894953411,4.0,2.330655855712809,0.521756257774267,4.0,1.298653195311419,0.2460153866672429,4.0,2.239032182528732,0.3628209250697145,4.0,1.2398658686461164,0.1444205466948873,4.0
26,26,ACO2,223.5,55.06619393317205,8.0,0.324344303831353,0.0367894926533727,8.0,228.25,50.01071313800102,8.0,0.4949727050377904,0.0186308356834172,8.0,-0.0289976844085015,0.7839936003629737,8.0,-0.1894167119230612,0.8055962596197616,8.0,-0.0439273363719893,0.6831929218894323,8.0,-0.0526938692777602,0.4624134122582016,8.0
27,27,ACS1,155.0,24.20743687382041,4.0,0.3022334411921885,0.0201388063469027,4.0,163.25,18.714967272212903,4.0,0.4727702116032324,0.0123598385356704,4.0,-0.9087659625810458,0.2973267461146354,4.0,-0.5362537992800014,0.4699488617539302,4.0,-0.8786907596496438,0.2272280191472654,4.0,-0.4871944215006812,0.3519366477136537,4.0
28,28,ADA2,225.25,55.08402672281685,4.0,0.3326526558308058,0.027286837482153,4.0,232.0,59.70482950873126,4.0,0.5158863091308975,0.0164032872025367,4.0,-0.0727141923571776,0.7249464822473133,4.0,-0.0927490535544342,0.5650028057098275,4.0,-0.0273709762679446,0.7773487790503067,4.0,0.3651925487842081,0.3716251852695036,4.0
29,29,ADD37,249.75,59.70692310500238,4.0,0.3522322682527587,0.0175877789703449,4.0,250.0,57.39337940912697,4.0,0.5156272953643948,0.0165822474756517,4.0,0.2497239057948254,0.7857872135708105,4.0,0.312667512595814,0.3641735496445348,4.0,0.206986581370827,0.7472540123865758,4.0,0.3593244543117144,0.3756796253235668,4.0
30,30,ADD66,238.66666666666663,9.71253485622231,3.0,0.358463372186297,0.0267945719034423,4.0,235.0,7.0,3.0,0.5006052473698462,0.0117981720188231,4.0,0.1038590518689192,0.1278241333581779,3.0,0.4416891043219093,0.5548099266959887,4.0,0.0116886166718506,0.0911390501928556,3.0,0.0189919770361736,0.2672938544695238,4.0
31,31,ADE1,156.5,48.815980989835694,4.0,0.3147107237479512,0.0087202378182714,4.0,149.25,48.27956779701602,4.0,0.5041958430818861,0.018893539370277,4.0,-0.9775149779877986,0.6424543701953861,4.0,-0.4642557176483688,0.1805617392269362,4.0,-1.104764748190631,0.6285934218202316,4.0,0.1003388302759531,0.4280431709925835,4.0
32,32,ADE12,95.5,3.415650255319866,4.0,0.3200499000196573,0.0086568520279087,4.0,85.33333333333333,0.5773502691896278,3.0,0.4764899659319496,0.0101313311212762,4.0,-1.7803200386927858,0.0449524805011322,4.0,-0.3537024307140987,0.1792492694539014,4.0,-1.936951075546825,0.007517022166076,3.0,-0.5273525343736278,0.2295306884822891,4.0
33,33,ADE16,302.75,11.757976016304854,4.0,0.3271118474531203,0.0331887424129411,4.0,311.25,3.593976442141304,4.0,0.5061341092998474,0.0325084824857426,4.0,0.9472430568991586,0.1547436499924163,4.0,-0.2074773463197781,0.6872079841996015,4.0,1.004453270558314,0.046793085621751,4.0,0.1442512810827704,0.7364969397552383,4.0
34,34,ADE17,196.5,56.00892785976178,4.0,0.3449243867090869,0.0415596492965678,4.0,245.0,73.29847656443255,4.0,0.5047612298387307,0.0390096295868492,4.0,-0.9538507535225812,0.6232135820603195,4.0,-0.0036826715855645,1.0274568427883437,4.0,-0.8186473361199331,0.6184116954154774,4.0,-0.097093397953798,0.924187256941796,4.0
35,35,ADE2,177.0,2.6457513110645907,3.0,0.2817354538566354,0.0328441532586116,4.0,196.33333333333331,4.041451884327384,3.0,0.4445816026739718,0.07422390852014,4.0,-0.5530989426344876,0.4467063388207606,4.0,-0.8360920170436357,0.7574269774745481,4.0,-0.6010522050183504,0.4084986189136309,4.0,-0.1828812309030742,0.4139870210661773,3.0
36,36,ADE3,249.75,41.41155233345723,4.0,0.3141625473106652,0.0118696353716127,4.0,294.75,50.76333979031193,4.0,0.4969871656962793,0.0224511710692105,4.0,-0.406170274334371,0.3546315011950977,4.0,-0.6325956220216258,0.4712928784284897,4.0,-0.3635618678433282,0.3734846394336591,4.0,-0.2708311985220036,0.5625152787003579,4.0
37,37,ADE4,199.0,40.2077936060494,4.0,0.3404120744059637,0.0153273381176236,4.0,196.0,37.69173207305107,4.0,0.5066523826617846,0.012064869919806,4.0,-0.4181835832343238,0.5291642653560342,4.0,0.0679179078883709,0.3173687330451771,4.0,-0.496086091545488,0.4907412373230669,4.0,0.1559930394127935,0.2733360370906045,4.0
38,38,"ADE5,7",203.0,36.21233675604673,4.0,0.3247638460438625,0.0078933752251714,4.0,191.25,30.41244262907317,4.0,0.4829529595112849,0.0015826931851216,4.0,-0.3655406284339968,0.4765811017656974,4.0,-0.2560951967727305,0.163440675441382,4.0,-0.5579304470334971,0.3959658764654917,4.0,-0.3809299815852667,0.0358567548615892,4.0
39,39,ADE6,190.5,29.24038303442689,4.0,0.3338933806217958,0.0358957840377068,4.0,186.75,28.69814163553685,4.0,0.5164414254800882,0.005732497111903,4.0,-0.5300498621850188,0.384825040606396,4.0,-0.0670585356084984,0.743260141734026,4.0,-0.6165198364431901,0.3736459101375533,4.0,0.3777690045620605,0.129872767266943,4.0
40,40,ADE8,258.0,13.038404810405297,4.0,0.3545875592437979,0.0279072635480427,4.0,255.25,12.419742348374228,4.0,0.5339768402060358,0.0064169438634918,3.0,0.3583000000705,0.1715950387756332,4.0,0.3614363015428889,0.5778493830456027,4.0,0.2753408690154688,0.1617033601815447,4.0,0.7750431402792053,0.1453792720135612,3.0
41,41,ADH1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
42,42,ADH2,257.25,50.565963519611365,4.0,0.3366565366679755,0.0286885612422361,4.0,260.0,44.96665431183423,4.0,0.5264309797944589,0.0074495216154978,3.0,0.3484294460454386,0.6654854329994716,4.0,-0.0098444696792105,0.5940269774481282,4.0,0.3371852245034779,0.5854597377615783,4.0,0.6040876641697331,0.168772869507548,3.0
43,43,ADH3,118.5,19.48503699423398,4.0,0.3142665784670881,0.0152370627898981,4.0,121.75,19.31105037709411,4.0,0.4994397883958504,0.015376336232381,4.0,-1.4776230485909054,0.2564374804425398,4.0,-0.4734522150436632,0.3154994869852529,4.0,-1.4628110168054214,0.251427255656392,4.0,-0.0074121151306823,0.3483590655073775,4.0
44,44,ADH4,203.25,23.627314701421323,4.0,0.3504695959752719,0.0152558371393398,4.0,210.0,29.66479394838265,4.0,0.5142132593840697,0.0002704535139862,3.0,-0.2778693277861597,0.3961897168452376,4.0,0.4312274319771368,0.5087446231146137,4.0,-0.2792966170745121,0.4195875735822256,4.0,0.3161500466998127,0.2550638015625263,4.0
45,45,ADH5,282.6666666666667,42.15843134336634,3.0,0.3395493721689744,0.0108648737579005,3.0,295.0,37.0,3.0,0.5179433688011517,0.006059083603789,3.0,0.9058443095048796,0.3419488818518568,3.0,0.200745747883636,0.1168894624037645,3.0,0.944471996162454,0.3177448850310543,3.0,0.504826811126545,0.1642718509395891,3.0
46,46,ADH6,248.33333333333331,176.9783414244052,3.0,0.3319786289493507,0.0930070156840651,3.0,272.3333333333333,190.0377155549217,3.0,,,0.0,-0.6182463441169158,1.5869467976936371,3.0,-0.1152185082953602,1.9477980855437091,3.0,-0.7856128433381553,1.41734200520717,3.0,,,0.0
47,47,ADH7,180.25,45.15436486837864,4.0,0.340117915858572,0.0503540272507933,4.0,187.25,44.58979703923309,4.0,0.5050148488979254,0.004886765883181,3.0,-0.6086183980719153,0.5992363808174791,4.0,0.158371049475767,1.1500982015726018,4.0,-0.617858993289286,0.5118712680972521,4.0,0.2179920301615155,0.0836323493784895,3.0
48,48,ADI1,169.66666666666666,42.52450274057691,3.0,0.3383190563535574,0.0141317733301035,3.0,184.33333333333331,42.45389656242797,3.0,0.5138987743179998,0.0079980748078104,3.0,-0.6280769208368177,0.6680909902679987,3.0,0.1766990403713056,0.4205764251260485,3.0,-0.6031703392015637,0.6683281002057356,3.0,0.4667652236712456,0.2950049576936171,3.0
49,49,ADK1,67.0,7.118052168020872,4.0,0.2961517144254064,0.0191466063405478,4.0,68.0,12.569805089976535,4.0,0.4349471340687108,0.0248785143731825,4.0,-2.1131245388815376,0.1446275064716229,4.0,-0.737468211783156,0.3950897414483825,4.0,-2.138580873816734,0.1989667110686193,4.0,-1.414403316511879,0.5018601545747162,4.0
50,50,ADK2,185.0,14.89966442575134,4.0,0.3447899379705474,0.0165566274174367,4.0,206.5,13.025615788386617,4.0,0.5298346530321071,0.0094520504899007,4.0,-0.3926811752944841,0.2026484874889135,4.0,0.4437593161403321,0.323671750544343,4.0,-0.3286562350685713,0.2118377587479001,4.0,0.8055424579060673,0.2716342723160331,4.0
51,51,ADO1,96.5,20.599352740640494,4.0,0.2867262188792874,0.0412215812954007,4.0,92.0,21.40093455903269,4.0,0.4403138104616648,0.0056411677119457,3.0,-1.767159299992704,0.2711026988103828,4.0,-1.043704463862979,0.8535364020447668,4.0,-1.8501519801250572,0.2786372641356713,4.0,-1.346942553921904,0.1278036511952298,3.0
52,52,ADP1,261.6666666666667,5.686240703077333,3.0,0.3811449986842704,0.0133091763135438,4.0,248.75,24.958298553119896,4.0,0.5327465989535126,0.008871799541659,4.0,0.4065560419707997,0.0748351280789698,3.0,0.9113361500009532,0.2755805601787801,4.0,0.1907117509792456,0.3249536606515815,4.0,0.7471713711788979,0.2009953314621647,4.0
53,53,ADR1,230.75,16.58061116686193,4.0,0.3030172913807823,0.0305878730769905,4.0,257.0,20.51016008388688,4.0,0.4782019865607226,0.024882645041335,4.0,0.370413783776353,0.470366312074517,4.0,-0.36939127909173,0.8700532846081218,4.0,0.4710300543730505,0.4948451073060766,4.0,-0.3562648801755744,0.621123364129608,4.0
54,54,ADY2,297.0,51.76871642217913,4.0,0.3754919691481885,0.0305834168845132,4.0,297.0,45.92022067310507,4.0,0.5230943642979107,0.0229053942215805,4.0,0.8715688093736886,0.6813145496709312,4.0,0.7942841995601659,0.6332619659293656,4.0,0.8189202040942865,0.5978750423990189,4.0,0.5284948676303868,0.5189338738121688,4.0
55,55,ADY3,234.66666666666663,4.04145188432738,3.0,0.2834052153625274,0.0341895493884995,4.0,259.0,13.74772708486752,3.0,0.4679839399302039,0.0618962883015844,4.0,0.3146499549409207,0.1969834271929521,3.0,-0.9250094770565838,0.7856637384164062,4.0,0.3763625204484314,0.0538110178776723,3.0,-0.5776977731846944,1.4422862050480934,4.0
56,56,ADY4,226.0,37.13937712635113,4.0,0.2786148414841357,0.0206605078616021,4.0,225.75,35.34001509148895,4.0,0.4665525826049903,0.014165129423843,4.0,-0.0628436383321163,0.4887816378437005,4.0,-1.211659104609803,0.4277976484753878,4.0,-0.1087451282258514,0.4601222013199268,4.0,-0.7524892325474093,0.3209185318469655,4.0
57,57,AEP1,181.75,26.107150999933587,4.0,0.3677867479266917,0.017971059105665,4.0,190.0,32.4037034920393,4.0,0.5286551665377903,0.0118672458208145,4.0,-0.6452063258107341,0.3435893925137041,4.0,0.6347394515985172,0.372109769881502,4.0,-0.5742052774250785,0.4218918227136259,4.0,0.654477796364498,0.2688587581467784,4.0
58,58,AEP2,334.25,22.721135535003526,4.0,0.3412035355175125,0.0106483132720355,4.0,382.5,41.99603155854927,4.0,0.5187727155951296,0.007357520648197,4.0,0.8496094098345668,0.719300244623992,4.0,0.1411039416342388,0.1142479036120213,4.0,0.798179868556684,0.6209896324210679,4.0,0.3168488020841092,0.1537564287309186,4.0
59,59,AEP3,224.5,5.744562646538029,4.0,0.3341793792059558,0.0110880014175369,4.0,219.5,7.767453465154029,4.0,0.4983438649866379,0.0107216515919949,4.0,-0.082584746382239,0.0756026879373371,4.0,-0.0611366326915641,0.2295887867078912,4.0,-0.1901192801837583,0.1011311901759062,4.0,-0.0322408421389357,0.2429047123343695,4.0
60,60,AFG1,220.0,56.29091104846916,4.0,0.3220461576889419,0.022793154637692,4.0,240.0,63.78610088935258,4.0,0.4810528852619571,0.0190177066662525,4.0,-0.0179249322608187,0.7405031501096987,4.0,-0.1432693458150297,0.3449066538929883,4.0,0.1106942229722937,0.8606911199125968,4.0,-0.3172297943295791,0.361313854459013,4.0
61,61,AFG3,115.25,13.9134227756269,4.0,0.4037541511002186,0.0255661712412339,4.0,99.5,9.9498743710662,4.0,0.4892779678560236,0.0089077067144054,4.0,-1.458198060490819,0.1531472922578505,4.0,1.467906505250707,0.5036425740139255,4.0,-1.7256320572163797,0.1112690468441645,4.0,-0.1822445985409693,0.2706149637407085,4.0
62,62,AFI1,275.25,46.94234051827128,4.0,0.2874181742557175,0.0325767212556098,4.0,322.25,52.620496640251,4.0,0.4889917131976802,0.021779546776497,4.0,0.0254642669393439,0.5803245694272258,4.0,-1.2058374631746671,0.5168274284674876,4.0,0.0426464975582726,0.4620044003025222,4.0,-0.4670924304584413,0.4515698776553463,4.0
63,63,AFR1,246.25,34.12110783664563,4.0,0.3351885151804396,0.020953775499712,4.0,248.5,35.86548944784294,4.0,0.4945696003641764,0.0195181363620187,4.0,0.2036613203445392,0.4490589843954051,4.0,-0.0402414059252184,0.4338700648360006,4.0,0.1874567849009294,0.4669638061397561,4.0,-0.1177488121122667,0.4421937476366913,4.0
64,64,AFT1,241.25,26.663020584072363,4.0,0.3283015969303656,0.0074607624546253,4.0,228.5,24.89310480166479,4.0,0.472280937574815,0.0114712381501942,4.0,0.1378576268441304,0.3509050468618777,4.0,-0.1828423261136052,0.154482970859298,4.0,-0.0729405013643724,0.3241048468535633,4.0,-0.622710307709624,0.2598869940030849,4.0
65,65,AFT2,254.0,34.477045503735766,4.0,0.3409762161311227,0.0235646095742068,4.0,265.0,36.23074201098657,4.0,0.5091294650972455,0.0274114255500107,4.0,0.3458223026161837,0.4310740254794665,4.0,0.1593483645670416,0.5093957000945405,4.0,0.3781639144551869,0.4635837355101061,4.0,0.2531706386863353,0.5917634266667268,4.0
66,66,AGA2,285.75,39.33086150425219,4.0,0.3453398917526526,0.0192240943095882,4.0,305.0,40.57914078275521,4.0,0.5064195760155688,0.020763417284949,4.0,0.888389022512214,0.5440769513366576,4.0,0.2061528590851639,0.3489272479185726,4.0,0.7963988015761658,0.5309056260257284,4.0,0.2277670037837083,0.5046542162546724,4.0
67,67,AGC1,327.75,46.35640912178883,4.0,0.331227582234105,0.0212600067137259,4.0,379.5,57.34980383575868,4.0,0.5114038568225483,0.0184597520087821,4.0,0.4619992427953818,0.3733163602577758,4.0,-0.2301236568613112,0.6735560806272876,4.0,0.4762746868942792,0.3362322623322825,4.0,0.0070040088920381,0.4006144026076061,4.0
68,68,AGE1,244.33333333333331,66.61331198291626,3.0,0.3616177149360546,0.0139857026600317,3.0,286.0,86.43494663618414,3.0,0.5284955017472271,0.0081300280951954,3.0,-0.2971693257827496,0.3624226991692025,3.0,0.2767566949172369,0.2034731360795838,3.0,-0.2795983476761516,0.4153599672088809,3.0,,,0.0
69,69,AGE2,160.5,21.61018278497431,4.0,0.2827373575537383,0.0193370273490515,4.0,184.0,21.55612828563299,4.0,0.4910482627875701,0.0076334456917258,4.0,-0.7234067735228752,0.2964571516927821,4.0,-0.8208960316369862,0.5224133162729966,4.0,-0.6256962287476667,0.2710322459822404,4.0,0.0112142366882796,0.167988361799772,4.0
70,70,AGP1,204.25,41.07209109196494,4.0,0.3343597596015883,0.0034413904523995,3.0,206.5,41.33198922545749,4.0,0.5017339800411521,0.019816366786088,4.0,-0.3490897050588946,0.5405390587273065,4.0,-0.0574016659811835,0.0712576260411453,3.0,-0.3593775162562045,0.5381368915127912,4.0,0.0445640153059743,0.4489503163188878,4.0
71,71,AGP2,143.25,36.24339020198487,4.0,0.3314866888084956,0.0221384206593708,4.0,148.25,31.34086788842964,4.0,0.5063809166279749,0.010946251212005,4.0,-1.0124556695141438,0.5550847703586308,4.0,0.1354610854603475,0.5837697031099768,4.0,-1.1169061136177212,0.4741192938831116,4.0,0.4271235671772272,0.0448479796905621,3.0
72,72,AGP3,280.75,41.732281669390346,4.0,0.352314187849931,0.0288966884253644,4.0,292.75,41.52408939398913,4.0,0.5306352652880512,0.0184836954621878,4.0,0.65770680549736,0.5492276544090581,4.0,0.3143637444246326,0.5983364707153088,4.0,0.7635857807629097,0.5406380096416286,4.0,0.6993379854126909,0.4187579395389967,4.0
73,73,AGX1,360.75,50.31484207799259,4.0,0.3229301289811281,0.0203251828224383,4.0,365.0,47.3990154609425,4.0,0.4904746619982161,0.0185129323902339,4.0,1.7105659015039008,0.6621804893243391,4.0,-0.2940642463557207,0.4208543891813718,4.0,1.7042709773963127,0.6171287498838258,4.0,-0.2105218160917298,0.4194203176750182,4.0
74,74,AHA1,200.25,28.28869031963127,4.0,0.3271928745521588,0.0070820510953045,4.0,200.75,23.90780904502404,4.0,0.4805745358472627,0.0108103310595306,4.0,-0.4017326598592217,0.3723000614641995,4.0,-0.205799594607978,0.1466413519574974,4.0,-0.4342417360574788,0.3112764297936649,4.0,-0.4348144331514692,0.2449137927793812,4.0
75,75,AHC1,284.75,108.53378890158278,4.0,0.2786594221888022,0.026141496966853,4.0,294.75,107.77252278139667,4.0,0.446733784730114,0.007537061903542,4.0,0.7103497602976869,1.4283848358635645,4.0,-1.2107360140085728,0.5412873199903525,4.0,0.7896255093894399,1.403183623312056,4.0,-1.2014946264742292,0.1707561412360318,4.0
76,76,AHC2,264.0,6.082762530298219,3.0,0.373086651605863,0.0128989513431923,4.0,268.3333333333333,4.932882862316243,3.0,0.5320720683089111,0.0104456218803446,4.0,0.4372644322709905,0.080053648235903,3.0,0.7444795580026448,0.2670864186582595,4.0,0.445684093780687,0.0642254655405882,3.0,0.7318895211036744,0.2366511125854067,4.0
77,77,AHP1,282.0,21.694853460363973,4.0,0.3964728327802954,0.0066523288980131,4.0,308.5,14.247806848775006,4.0,0.5536070425844614,0.003181152638998,4.0,0.966557418091202,0.4709605041884621,4.0,1.3358281581930889,0.2249270878823652,4.0,0.9814915731953532,0.4282635464923547,4.0,1.3450980979022171,0.0156215020258317,3.0
